Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Human-Computer Interaction. Interacting in Various Application Domains,450702,132.33695426,Julie A. Jacko,Springer Berlin Heidelberg,2009,"13th International Conference, HCI International 2009, San Diego, CA, USA, July 19-24, 2009, Proceedings, Part IV",,"The 13th International Conference on Human–Computer Interaction, HCI Inter- tional 2009, was held in San Diego, California, USA, July 19–24, 2009, jointly with the Symposium on Human Interface (Japan) 2009, the 8th International Conference on...",True,2009-07-24T00:00:00,Jul 2009,1,97,150,UI_UX
Ergonomics and Health Aspects of Work with Computers,450728,73.51399426,Ben-Tzion Karsh,Springer Berlin Heidelberg,2009,"International Conference, EHAWC 2009, Held as Part of HCI International 2009, San Diego, CA, USA, July 19-24, 2009, Proceedings",,"The 13th International Conference on Human–Computer Interaction, HCI Inter- tional 2009, was held in San Diego, California, USA, July 19–24, 2009, jointly with the Symposium on Human Interface (Japan) 2009, the 8th International Conference on...",True,2009-07-15T00:00:00,Jul 2009,1,97,150,UI_UX
Human Centered Design,450770,205.86565426,Masaaki Kurosu,Springer Berlin Heidelberg,2009,"First International Conference, HCD 2009, Held as Part of HCI International 2009, San Diego, CA, USA, July 19-24, 2009 Proceedings",,"The 13th International Conference on Human–Computer Interaction, HCI Inter- tional 2009, was held in San Diego, California, USA, July 19–24, 2009, jointly with the Symposium on Human Interface (Japan) 2009, the 8th International Conference on...",True,2009-07-14T00:00:00,Jul 2009,1,97,150,UI_UX
Human-Computer Interaction. New Trends,450699,132.33695426,Julie A. Jacko,Springer Berlin Heidelberg,2009,"13th International Conference, HCI International 2009, San Diego, CA, USA, July 19-24, 2009, Proceedings, Part I",,"The 13th International Conference on Human–Computer Interaction, HCI Inter- tional 2009, was held in San Diego, California, USA, July 19–24, 2009, jointly with the Symposium on Human Interface (Japan) 2009, the 8th International Conference on...",True,2009-07-14T00:00:00,Jul 2009,1,97,150,UI_UX
"Human-Computer Interaction. Ambient, Ubiquitous and Intelligent Interaction",450701,132.33695426,Julie A. Jacko,Springer Berlin Heidelberg,2009,"13th International Conference, HCI International 2009, San Diego, CA, USA, July 19-24, 2009, Proceedings, Part III",,"The 13th International Conference on Human–Computer Interaction, HCI Inter- tional 2009, was held in San Diego, California, USA, July 19–24, 2009, jointly with the Symposium on Human Interface (Japan) 2009, the 8th International Conference on...",True,2009-07-14T00:00:00,Jul 2009,1,97,150,UI_UX
Intelligent Technologies for Interactive Entertainment,450887,73.51399426,Anton Nijholt,Springer Berlin Heidelberg,2009,"Third International Conference, INTETAIN 2009, Amsterdam, The Netherlands, June 22-24, 2009, Proceedings",,,True,2009-05-27T00:00:00,May 2009,3,97,150,UI_UX
Nano-Net,511294,73.51399426,Alexandre Schmid,Springer Berlin Heidelberg,2009,"4th International ICST Conference,  Nano-Net 2009, Lucerne, Switzerland, October 18-20, 2009, Proceedings",,"This book constitutes the proceedings of the 4th International Conference on Nano-Networks, Nano-Net 2009, held in Lucerne, Switherland, in October 2009. The 36 invited and regular papers address the whole spectrum of Nano-Networks and spans topis...",True,2009-10-13T00:00:00,Oct 2009,5,97,150,UI_UX
Verteilte Führungsinformationssysteme,511482,151.16030146,Michael Wunder,Springer Berlin Heidelberg,2009,,,Basierend auf ihrer 40-jährigen Erfahrung beschreiben Wissenschaftler Konzepte und Einzelaspekte der Gestaltung von Führungsinformationssystemen – eine der zentralen Aufgaben in der Bundeswehr und bei Organisationen mit Sicherheitsaufgaben...,True,2009-09-18T00:00:00,Sep 2009,2,97,150,UI_UX
Mensch-Computer-Interaktion,884799,,Andreas M. Heinecke,Springer Berlin Heidelberg,2011,Basiswissen für Entwickler und Gestalter, (2nd ed.),"Jeder hat schon die Erfahrung gemacht, dass Webseiten nicht lesbar sind oder Programme unverständliche Meldungen hervorbringen. Kurz: Die Software ist nicht gebrauchstauglich. Ausgehend von der menschlichen Informationsverarbeitung legt der Autor...",False,2011-12-07T00:00:00,Dec 2011,1,97,150,UI_UX
Suchmaschinen,968556,45.70543992,Sonja Monika Quirmbach,Springer Berlin Heidelberg,2012,"User Experience, Usability und nutzerzentrierte Website-Gestaltung",,"Die Optimierung der Usability und User Experience einer Suchmaschine ist Basis für die erfolgreiche Entwicklung von Websites. In dem Buch wird gezeigt, welche Methoden eingesetzt werden, um den Suchprozess zu optimieren, wo typische Probleme...",True,2012-08-27T00:00:00,Aug 2012,1,97,150,UI_UX
Ubiquitous Display Environments,1030767,132.33695426,Antonio Krüger,Springer Berlin Heidelberg,2012,,,"Our increasingly smart environments will sense, track and model users and provide them with personalized services. We can already embed computers in everyday objects such as shirt buttons and pencils; objects of all sizes, from wristwatches to...",True,2012-06-12T00:00:00,Jun 2012,2,97,150,UI_UX
Interaktive Systeme,1156682,59.08766332,Bernhard Preim,Springer Berlin Heidelberg,2010,"Band 1: Grundlagen, Graphical User Interfaces, Informationsvisualisierung", (2nd ed.),Aufbauend auf den Grundlagen der Kognition bietet Band 1 eine umfassende Einführung in den Entwurf interaktiver Systeme. Von den Eingabegeräten bis zum Dialogdesign werden alle wichtigen Aspekte der Gestaltung fensterbasierter Systeme anhand von Fallbeispielen aus der industriellen Praxis ausführlich diskutiert. Die Autoren behandeln...,True,2010-09-08T00:00:00,Sep 2010,2,97,150,UI_UX
Smart Card Application Development Using Java,1236801,132.33695426,Uwe Hansmann,Springer Berlin Heidelberg,2012,, (2nd ed.),"Smart cards play an increasingly important role in everyday life. We encounter them as credit cards, loyalty cards, electronic purses, health cards, ands as secure tokens for authentication or digital signatures. Their small size and the...",True,2012-12-06T00:00:00,Dec 2012,5,97,150,UI_UX
Life-Like Characters,1252742,205.86565426,Helmut Prendinger,Springer Berlin Heidelberg,2013,"Tools, Affective Functions, and Applications",,"For the first time, a comprehensive collection of the latest developments in scripting and representation languages for life-like characters. The text introduces toolkits for authoring animated characters which further supports the practicality...",True,2013-03-09T00:00:00,Mar 2013,2,97,150,UI_UX
CSCW-Kompendium,1260192,50.83774318,Gerhard Schwabe,Springer Berlin Heidelberg,2012,Lehr- und Handbuch zum computerunterstützten kooperativen Arbeiten,,"Effiziente, konstruktive und zielgerichtete kooperative Zusammenarbeit spielt in einer Zeit immer schnellerer Entwicklungszyklen die entscheidende Rolle im Kampf um Marktvorteile. Hier, wie auch in vielen anderen Arbeits- und Lebensbereichen,...",True,2012-02-02T00:00:00,Feb 2012,3,97,150,UI_UX
Smart Card Application Development Using Java,1262369,113.21949226,Uwe Hansmann,Springer Berlin Heidelberg,2012,,,"In today's world, smart cards play an increasingly important role in everyday life. We encounter them as credit cards, loyalty cards, electronic purses, health cards, and as secure tokens for authentication or digital signature. Their small size...",True,2012-12-06T00:00:00,Dec 2012,4,97,150,UI_UX
Software-Projektmanagement kompakt,1265892,17.85276836,G&U Technische Dokumentation,Springer Berlin Heidelberg,2013,Für Studium und Praxis,,"Software-Projektmanagement ist ein wichtiger Bestandteil der Ausbildung in der Informatik. Dieses Buch ist ein verständlicher Leitfaden für alle, die sich mit Software-Projektmanagement befassen und beruht auf zehnjährigen Erfahrungen des Autors...",True,2013-03-11T00:00:00,Mar 2013,2,97,150,UI_UX
Human Comfort and Security of Information Systems,1269762,73.51399426,Kadamula Varghese,Springer Berlin Heidelberg,2012,Advanced Interfaces for the Information Society,,"The Commission of the European Union, through its Fourth Framework R&D programme is committed to the development of the Information Society. There is no doubt that there will be many radical changes in all aspects of society caused by the...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,UI_UX
Berechenbarkeit,1281384,50.83774318,Walter Felscher,Springer Berlin Heidelberg,2013,Rekursive und Programmierbare Funktionen,,"Dieses Lehrbuch behandelt verständlich, umfassend und modern die Theorie der Berechenbarkeit, ein klassisches Gebiet der Mathematischen Logik, das als Grundlagengebiet auch für die Informatik von höchster Bedeutung ist. Lebendig und didaktisch...",True,2013-03-07T00:00:00,Mar 2013,1,97,150,UI_UX
Multimedia Interface Design in Education,1281989,132.33695426,Alistair D.N. Edwards,Springer Berlin Heidelberg,2012,,,"Proceedings of the NATO Advanced Research Workshop on Multi-media Interface Design in Education, held at Castel Vecchio Pascoli, Lucca, Italy, September 20-24, 1989",True,2012-12-06T00:00:00,Dec 2012,2,97,150,UI_UX
TV-Anytime,1317328,73.51399426,Alberto Gil Solla,Springer Berlin Heidelberg,2013,Paving the Way for Personalized TV,,"Television is a mature mass media with close to eight decades of regular broadcasts since its beginnings in Germany, the UK and the USA. Today, despite the spectacular growth of the Internet and social networks, television is still the leading...",True,2013-06-07T00:00:00,Jun 2013,2,97,150,UI_UX
Multi-Touch,1697171,37.0584648,Thomas Schlegel,Springer Berlin Heidelberg,2014,Interaktion durch Berührung,,"Smartphones, Tablets, Multimedia-Konsolen im Fahrzeug, Microsoft Windows 8, PixelSense, Surface – diese modernen Systeme haben alle eines gemeinsam: bedient werden sie mit Berührungen. Die aktuelle Generation bietet dabei durch gleichzeitige...",True,2014-02-07T00:00:00,Feb 2014,1,97,150,UI_UX
User-Centred Engineering,1966012,73.51399426,Michael Richter,Springer Berlin Heidelberg,2014,Creating Products for Humans,,"A new product can be easy or difficult to use, it can be efficient or cumbersome, engaging or dispiriting, it can support the way we work and think - or not. What options are available for systematically addressing such parameters and provide...",True,2014-10-15T00:00:00,Oct 2014,2,97,150,UI_UX
Haptic Rendering for Simulation of Fine Manipulation,1966068,73.51399426,Dangxiao Wang,Springer Berlin Heidelberg,2014,,,This book introduces the latest progress in six degrees of freedom (6-DoF) haptic rendering with the focus on a new approach for simulating force/torque feedback in performing tasks that require dexterous manipulation skills. One of the major...,True,2014-10-17T00:00:00,Oct 2014,3,97,150,UI_UX
Virtual Reality ’94,2434899,59.08766332,Hans J. Warnecke,Springer Berlin Heidelberg,2013,Anwendungen & Trends,,,True,2013-07-02T00:00:00,Jul 2013,2,97,150,UI_UX
Ambient Intelligence,2446901,73.51399426,Boris De Ruyter,Springer Berlin Heidelberg,2010,"First International Joint Conference, AmI 2010, Málaga, Spain, November 10-12, 2010, Proceedings",,"In a world supported by Ambient Intelligence (AmI), various devices embedded in the environment collectively use the distributed information and the intelligence inherent in this interconnected environment. A range of information from sensing and...",True,2010-10-31T00:00:00,Oct 2010,8,97,150,UI_UX
Advances in Information and Computer Security,2446903,73.51399426,Isao Echizen,Springer Berlin Heidelberg,2010,"5th International Worshop on Security, IWSEC 2010, Kobe, Japan, November 22-24, 2010, Proceedings",,"The Fifth International Workshop on Security (IWSEC 2010) was held at Kobe InternationalConferenceCenter,Kobe,Japan,November22–24,2010. Thewo- shop was co-organized by CSEC, a special interest group concerned with the computer security of the...",True,2010-11-01T00:00:00,Nov 2010,3,97,150,UI_UX
User Modeling 2005,2447011,132.33695426,Liliana Ardissono,Springer Berlin Heidelberg,2005,"10th International Conference, UM 2005, Edinburgh, Scotland, UK, July 24-29, 2005, Proceedings",,The 33 revised full papers and 30 poster summaries presented together with papers of 12 selected doctoral consortium articles and the abstracts of 3 invited lectures were carefully reviewed and selected from 160 submissions. The book offers...,True,2005-08-25T00:00:00,Aug 2005,3,97,150,UI_UX
Knowledge and Information Visualization,2447039,73.51399426,Sigmar-Olaf Tergan,Springer Berlin Heidelberg,2005,Searching for Synergies,,"formation. The basic ideas underlying knowledge visualization and information vi- alization are outlined. In a short preview of the contributions of this volume, the idea behind each approach and its contribution to the goals of the book are...",True,2005-06-28T00:00:00,Jun 2005,2,97,150,UI_UX
Virtual Storytelling. Using Virtual Reality Technologies for Storytelling,2447042,73.51399426,Gérard Subsol,Springer Berlin Heidelberg,2005,"Third International Conference, VS 2005, Strasbourg, France, November 30-December 2, 2005, Proceedings",,"The 1st International Conference on Virtual Storytelling took place on September 27–28, 2001, in Avignon (France) in the prestigious Popes’ Palace. Despite the tragic events of September 11 that led to some last-minute cancellations, nearly 100...",True,2005-11-03T00:00:00,Nov 2005,1,97,150,UI_UX
Computer Vision in Human-Computer Interaction,2447078,73.51399426,Nicu Sebe,Springer Berlin Heidelberg,2004,"ECCV 2004 Workshop on HCI, Prague, Czech Republic, May 16, 2004, Proceedings",,"This book constitutes the refereed proceedings of the International Workshop on Human-Computer Interaction, HCI 2004, held at ECCV 2004 in Prague, Czech Republic in May 2004.The 19 revised full papers presented together with an introductory...",True,2004-05-12T00:00:00,May 2004,3,97,150,UI_UX
User-Centered Interaction Paradigms for Universal Access in the Information Society,2447083,73.51399426,Christian Stary,Springer Berlin Heidelberg,2004,"8th ERCIM Workshop on User Interfaces for All, Vienna, Austria, June 28-29, 2004. Revised Selected Papers",,"The 8th ERCIM Workshop “User Interfaces for All” was held in Vienna, Austria, on 28–29 June 2004, building upon the results of the seven previous workshops held in Heraklion, Crete, Greece, 30–31 October 1995; Prague, Czech Republic, 7–8 Nov- ber...",True,2004-10-29T00:00:00,Oct 2004,2,97,150,UI_UX
UbiComp 2003: Ubiquitous Computing,2447088,73.51399426,Anind K. Dey,Springer Berlin Heidelberg,2003,"5th International Conference, Seattle, WA, USA, October 12-15, 2003, Proceedings",,"UbiComp 2003, the 5th Annual Conference on Ubiquitous Computing, is the premier forum for presentation of research results in all areas relating to the - sign, implementation, deployment and evaluation of ubiquitous computing te- nologies. The...",True,2003-10-30T00:00:00,Oct 2003,3,97,150,UI_UX
"Cooperative Buildings. Integrating Information, Organizations, and Architecture",2447118,73.51399426,Norbert Streitz,Springer Berlin Heidelberg,2006,"Second International Workshop, CoBuild'99, Pittsburgh, PA, USA, October 1-2, 1999, Proceedings",,"This volume constitutes the proceedings of the “Second International Workshop on Cooperative Buildings (CoBuild’99) – Integrating Information, Organizations, and Architecture” held at the Carnegie Museum of Art in Pittsburgh on October 1–2, 1999....",True,2006-12-29T00:00:00,Dec 2006,4,97,150,UI_UX
Ambient Intelligence,2447158,73.51399426,Emile Aarts,Springer Berlin Heidelberg,2003,"First European Symposium, EUSAI 2003, Veldhoven, The Netherlands, November 3.-4, 2003, Proceedings",,No symposium of this size can be organized without the help of many dedicated persons. EUSAI was organized by Philips Research in close cooperation with the ITEA Ambience project. Many people were involved in this joint effort and we are greatly...,True,2003-10-24T00:00:00,Oct 2003,4,97,150,UI_UX
Virtual Storytelling; Using Virtual Reality Technologies for Storytelling,2447162,73.51399426,Olivier Balet,Springer Berlin Heidelberg,2003,"Second International Conference, ICVS 2003, Toulouse, France, November 20-21, 2003, Proceedings",,,True,2003-11-24T00:00:00,Nov 2003,3,97,150,UI_UX
On the Move to Meaningful Internet Systems 2006: OTM 2006 Workshops,2447194,132.33695426,Zahir Tari,Springer Berlin Heidelberg,2006,"OTM Confederated International Conferences and Posters, AWeSOMe, CAMS,COMINF,IS,KSinBIT,MIOS-CIAO,MONET,OnToContent,ORM,PerSys,OTM Academy Doctoral Consortium, RDDS,SWWS,SeBGIS 2006, Montpellier, France, October 29 - November 3, 2006, Proceedings, Part II",,"This two-volume set LNCS 4277/4278 constitutes the refereed proceedings of 14 international workshops held as part of OTM 2006 in Montpellier, France in October/November 2006. The 191 revised full papers presented were carefully reviewed and...",True,2006-11-30T00:00:00,Nov 2006,1,97,150,UI_UX
"Towards Autonomous, Adaptive, and Context-Aware Multimodal Interfaces:  Theoretical and Practical Issues",2447273,73.51399426,Anna Esposito,Springer Berlin Heidelberg,2011,"Third COST 2102 International Training School, Caserta, Italy, March 15-19, 2010, Revised Selected Papers",,"This volume brings together the advanced research results obtained by the European COST Action 2102: ""Cross Modal Analysis of Verbal and Nonverbal Communication"". The research published in this book was discussed at the 3rd jointly EUCOGII-COST...",True,2011-01-19T00:00:00,Jan 2011,5,97,150,UI_UX
Transactions on Edutainment V,2447288,73.51399426,Zhigeng Pan,Springer Berlin Heidelberg,2011,,,"This journal subline serves as a forum for stimulating and disseminating innovative research ideas, theories, emerging technologies, empirical investigations, state-of-the-art methods, and tools in all different genres of edutainment, such as...",True,2011-01-27T00:00:00,Jan 2011,4,97,150,UI_UX
Universal Access in Health Telematics,2447289,73.51399426,Constantine Stephanidis,Springer Berlin Heidelberg,2005,A Design Code of Practice,,"The Information Society is bringing about radical changes in the way people work and interact with each other and with information. In contrast to previous information processing paradigms, where the vast majority of computer-mediated tasks were...",True,2005-06-02T00:00:00,Jun 2005,1,97,150,UI_UX
Technologies for E-Learning and Digital Entertainment,2447216,191.15991426,Zhigeng Pan,Springer Berlin Heidelberg,2006,"First International  Conference, Edutainment 2006, Hangzhou, China, April 16-19, 2006, Proceedings",,"This book constitutes the refereed proceedings of the First International Conference on E-learning and Games, Edutainment 2006, held in Hangzhou, China in April 2006. The 121 revised full papers and 52 short papers presented together with the...",True,2006-03-22T00:00:00,Mar 2006,6,97,150,UI_UX
Human-Computer Interaction with Mobile Devices and Services,2447261,132.33695426,Luca Chittaro,Springer Berlin Heidelberg,2003,"5th International Symposium, Mobile HCI 2003, Udine, Italy, September 8-11, 2003, Proceedings",,,True,2003-10-24T00:00:00,Oct 2003,1,97,150,UI_UX
Computing with Instinct,2447335,73.51399426,Yang Cai,Springer Berlin Heidelberg,2011,Rediscovering Artificial Intelligence,,"Simplicity in nature is the ultimate sophistication. The world's magnificence has been enriched by the inner drive of instincts, the profound drive of our everyday life. Instinct is an inherited behavior that responds to environmental stimuli....",True,2011-03-03T00:00:00,Mar 2011,1,97,150,UI_UX
Human Aspects of Visualization,2447342,73.51399426,Achim Ebert,Springer Berlin Heidelberg,2011,"Second IFIP WG 13.7 Workshop on Human-Computer Interaction and Visualization, HCIV (INTERACT) 2009, Uppsala, Sweden, August 24, 2009, Revised Selected Papers",,"This book constitutes the referred proceedings of the First IFIP WG 13.7 International Workshop on Human Aspects of Visualization, HCIV 2009, held in Uppsala, Sweden, in August 2009, as a satellite workshop of INTERACT 2009. The 11 revised full...",True,2011-03-11T00:00:00,Mar 2011,4,97,150,UI_UX
Ambient Assisted Living,2447438,73.51399426,Jose Bravo,Springer Berlin Heidelberg,2011,"Third International Workshop, IWAAL 2011, Held at IWANN 2011, Torremolinos-Málaga, Spain, June 8-10, 2011, Proceedings",,"This book constitutes the refereed proceedings of the Third International Workshop on Ambient Assisted Living, IWAAL 2011, held in Torremolinos-Málaga, Spain, in June 2011 as a satellite event of IWANN 2011, the International Work-Conference on...",True,2011-05-31T00:00:00,May 2011,3,97,150,UI_UX
Information Processing in Computer-Assisted Interventions,2447480,73.51399426,Russell H. Taylor,Springer Berlin Heidelberg,2011,"Second International Conference, IPCAI 2011, Berlin, Germany, June 22, 2011, Proceedings",,"This book constitutes the proceedings of the Second International Conference on Information Processing in Computer-Assisted Interventions IPCAI 2011, held in Berlin, Germany, on June 22, 2011.The 17 papers presented were carefully reviewed and...",True,2011-06-17T00:00:00,Jun 2011,2,97,150,UI_UX
Human-Computer Interaction: Design and Development Approaches,2447484,132.33695426,Julie A. Jacko,Springer Berlin Heidelberg,2011,"14th International Conference, HCI International 2011, Orlando, FL, USA, July 9-14, 2011, Proceedings, Part I",,"This four-volume set LNCS 6761-6764 constitutes the refereed proceedings of the 14th International Conference on Human-Computer Interaction, HCII 2011, held in Orlando, FL, USA in July 2011, jointly with 8 other thematically similar conferences....",True,2011-06-18T00:00:00,Jun 2011,1,97,150,UI_UX
Human-Computer Interaction: Towards Mobile and Intelligent Interaction Environments,2447485,132.33695426,Julie A. Jacko,Springer Berlin Heidelberg,2011,"14th International Conference, HCI International 2011, Orlando, FL, USA, July 9-14, 2011, Proceedings, Part III",,"This four-volume set LNCS 6761-6764 constitutes the refereed proceedings of the 14th International Conference on Human-Computer Interaction, HCII 2011, held in Orlando, FL, USA in July 2011, jointly with 8 other thematically similar conferences....",True,2011-06-18T00:00:00,Jun 2011,1,97,150,UI_UX
Universal Access in Human-Computer Interaction. Users Diversity,2447489,132.33695426,Constantine Stephanidis,Springer Berlin Heidelberg,2011,"6th International Conference, UAHCI 2011, Held as Part of HCI International 2011, Orlando, FL, USA, July 9-14, 2011, Proceedings, Part II",,"The four-volume set LNCS 6765-6768 constitutes the refereed proceedings of the 6th International Conference on Universal Access in Human-Computer Interaction, UAHCI 2011, held as Part of HCI International 2011, in Orlando, FL, USA, in July 2011,...",True,2011-06-18T00:00:00,Jun 2011,1,97,150,UI_UX
Universal Access in Human-Computer Interaction. Applications and Services,2447491,132.33695426,Constantine Stephanidis,Springer Berlin Heidelberg,2011,"6th International Conference, UAHCI 2011, Held as Part of HCI International 2011, Orlando, FL, USA, July 9-14, 2011, Proceedings, Part IV",,"The four-volume set LNCS 6765-6768 constitutes the refereed proceedings of the 6th International Conference on Universal Access in Human-Computer Interaction, UAHCI 2011, held as Part of HCI International 2011, in Orlando, FL, USA, in July 2011,...",True,2011-06-18T00:00:00,Jun 2011,1,97,150,UI_UX
Human-Computer Interaction: Users and Applications,2447486,132.33695426,Julie A. Jacko,Springer Berlin Heidelberg,2011,"14th International Conference, HCI International 2011, Orlando, FL, USA, July 9-14, 2011, Proceedings, Part IV",,"This four-volume set LNCS 6761-6764 constitutes the refereed proceedings of the 14th International Conference on Human-Computer Interaction, HCII 2011, held in Orlando, FL, USA in July 2011, jointly with 8 other thematically similar conferences....",True,2011-06-18T00:00:00,Jun 2011,1,97,150,UI_UX
Human-Computer Interaction: Interaction Techniques and Environments,2447488,132.33695426,Julie A. Jacko,Springer Berlin Heidelberg,2011,"14th International Conference, HCI International 2011, Orlando, FL, USA, July 9-14, 2011, Proceedings, Part II",,"This four-volume set LNCS 6761-6764 constitutes the refereed proceedings of the 14th International Conference on Human-Computer Interaction, HCII 2011, held in Orlando, FL, USA in July 2011, jointly with 8 other thematically similar conferences....",True,2011-06-18T00:00:00,Jun 2011,1,97,150,UI_UX
"Design, User Experience, and Usability. Theory, Methods, Tools and Practice",2447492,132.33695426,Aaron Marcus,Springer Berlin Heidelberg,2011,"First International Conference, DUXU 2011, Held as Part of HCI International 2011, Orlando, FL, USA, July 9-14, 2011, Proceedings, Part I",,"The two-volume set LNCS 6769 + LNCS 6770 constitutes the proceedings of the First International Conference on Design, User Experience, and Usability, DUXU 2011, held in Orlando, FL, USA in July 2011 in the framework of the 14th International...",True,2011-06-18T00:00:00,Jun 2011,1,97,150,UI_UX
Universal Access in Human-Computer Interaction. Context Diversity,2447513,73.51399426,Constantine Stephanidis,Springer Berlin Heidelberg,2011,"6th International Conference, UAHCI 2011, Held as Part of HCI International 2011, Orlando, FL, USA, July 9-14, 2011, Proceedings, Part III",,"The four-volume set LNCS 6765-6768 constitutes the refereed proceedings of the 6th International Conference on Universal Access in Human-Computer Interaction, UAHCI 2011, held as Part of HCI International 2011, in Orlando, FL, USA, in July 2011,...",True,2011-06-27T00:00:00,Jun 2011,1,97,150,UI_UX
Virtual and Mixed Reality - Systems and Applications,2447514,124.98408426,Randall Shumaker,Springer Berlin Heidelberg,2011,"International Conference, Virtual and Mixed Reality 2011, Held as Part of HCI International 2011, Orlando, FL, USA, July 9-14, 2011, Proceedings, Part II",,"The two-volume set LNCS 6773-6774 constitutes the refereed proceedings of the International Conference on Virtual and Mixed Reality 2011, held as Part of HCI International 2011, in Orlando, FL, USA, in July 2011, jointly with 10 other conferences...",True,2011-06-27T00:00:00,Jun 2011,1,97,150,UI_UX
Human Centered Design,2447515,132.33695426,Masaaki Kurosu,Springer Berlin Heidelberg,2011,"Second International Conference, HCD 2011, Held as Part of HCI International 2011, Orlando, FL, USA, July 9-14, 2011, Proceedings",,"This volume constitutes the refereed proceedings of the Second International Conference on Human Centered Design, HCD 2011, held as Part of HCI International 2011, in Orlando, FL, USA, in July 2011, jointly with 9 other thematically similar...",True,2011-06-27T00:00:00,Jun 2011,1,97,150,UI_UX
"Design, User Experience, and Usability. Theory, Methods, Tools and Practice",2447521,132.33695426,Aaron Marcus,Springer Berlin Heidelberg,2011,"First International Conference, DUXU 2011, Held as Part of HCI International 2011, Orlando, FL, USA, July 9-14, 2011, Proceedings, Part II",,"The two-volume set LNCS 6769 + LNCS 6770 constitutes the proceedings of the First International Conference on Design, User Experience, and Usability, DUXU 2011, held in Orlando, FL, USA in July 2011 in the framework of the 14th International...",True,2011-06-27T00:00:00,Jun 2011,1,97,150,UI_UX
Transactions on Computational Science XII,2447574,73.51399426,Marina Gavrilova,Springer Berlin Heidelberg,2011,Special Issue on Cyberworlds,,"The 12th issue of the Transactions on Computational Science journal, edited by Alexei Sourin and Olga Sourina, is devoted to the topic of cyberworlds. The 13 papers in the volume constitute revised and extended versions of a selection of...",True,2011-07-27T00:00:00,Jul 2011,4,97,150,UI_UX
Smart Graphics,2447585,73.51399426,Lutz Dickmann,Springer Berlin Heidelberg,2011,"11th International Symposium on Smart Graphics, Bremen, Germany, July 18-20, 2011. Proceedings",,"This book constitutes the refereed proceedings of the 11th International Symposium on Smart Graphics, SG 2011, held in Bremen, Germany, in July 2011. The 10 revised full papers presented together with 12 short papers and 4 systems demonstrations...",True,2011-07-06T00:00:00,Jul 2011,6,97,150,UI_UX
Transactions on Computational Science XIII,2447590,73.51399426,Marina Gavrilova,Springer Berlin Heidelberg,2011,,,"The 13th issue of the Transactions on Computational Science journal consists of two parts. The six papers in Part I span the areas of computing collision probability, digital image contour extraction, multiplicatively weighted Voronoi diagrams,...",True,2011-08-31T00:00:00,Aug 2011,2,97,150,UI_UX
Transactions on Edutainment VI,2447595,73.51399426,Zhigeng Pan,Springer Berlin Heidelberg,2011,,,"This journal subline serves as a forum for stimulating and disseminating innovative research ideas, theories, emerging technologies, empirical investigations, state-of-the-art methods, and tools in all different genres of edutainment, such as...",True,2011-09-06T00:00:00,Sep 2011,3,97,150,UI_UX
Haptic and Audio Interaction Design,2447620,73.51399426,Eric Cooper,Springer Berlin Heidelberg,2011,"6th International Workshop, HAID 2011, Kusatu, Japan, August 25-26, 2011. Proceedings",,"This book constitutes the refereed proceedings of the 6th International Workshop on Haptic and Audio Interaction Design, HAID 2011 held in Kusatsu, Japan, in August 2011. The 13 regular papers and 1 keynote presented were carefully reviewed and...",True,2011-07-28T00:00:00,Jul 2011,4,97,150,UI_UX
Human-Computer Interaction -- INTERACT 2011,2447690,132.33695426,Pedro Campos,Springer Berlin Heidelberg,2011,"13th IFIP TC 13 International Conference, Lisbon, Portugal, September 5-9, 2011, Proceedings, Part I",,"The four-volume set LNCS 6946-6949 constitutes the refereed proceedings of the 13th IFIP TC13 International Conference on Human-Computer Interaction, INTERACT 2011, held in Lisbon, Portugal, in September 2011. The 47 papers included in the first...",True,2011-09-01T00:00:00,Sep 2011,6,97,150,UI_UX
Human-Computer Interaction -- INTERACT 2011,2447691,132.33695426,Pedro Campos,Springer Berlin Heidelberg,2011,"13th IFIP TC 13 International Conference, Lisbon, Portugal, September 5-9, 2011, Proceedings, Part II",,"The four-volume set LNCS 6946-6949 constitutes the refereed proceedings of the 13th IFIP TC13 International Conference on Human-Computer Interaction, INTERACT 2011, held in Lisbon, Portugal, in September 2011. The 49 papers included in the second...",True,2011-09-01T00:00:00,Sep 2011,6,97,150,UI_UX
Human-Computer Interaction -- INTERACT 2011,2447692,132.33695426,Pedro Campos,Springer Berlin Heidelberg,2011,"13th IFIP TC 13 International Conference, Lisbon, Portugal, September 5-9, 2011, Proceedings, Part III",,"The four-volume set LNCS 6946-6949 constitutes the refereed proceedings of the 13th IFIP TC13 International Conference on Human-Computer Interaction, INTERACT 2011, held in Lisbon, Portugal, in September 2011. The 46 papers included in the third...",True,2011-09-01T00:00:00,Sep 2011,6,97,150,UI_UX
Human-Computer Interaction -- INTERACT 2011,2447693,132.33695426,Pedro Campos,Springer Berlin Heidelberg,2011,"13th IFIP TC 13 International Conference, Lisbon, Portugal, September 5-9, 2011, Proceedings, Part IV",,"The four-volume set LNCS 6946-6949 constitutes the refereed proceedings of the 13th IFIP TC13 International Conference on Human-Computer Interaction, INTERACT 2011, held in Lisbon, Portugal, in September 2011. The fourth volume includes 27 regular...",True,2011-09-01T00:00:00,Sep 2011,6,97,150,UI_UX
