Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Learning RxJava,95787800,49.99,Thomas Nield,Packt Publishing,2017,"Reactive, Concurrent, and responsive applications",,,True,2017-06-20T00:00:00,Jun 2017,1,97,150,Program_lang
The Python Apprentice,95792089,40.99,Robert Smallshire,Packt Publishing,2017,Introduction to the Python Programming Language,,,True,2017-06-21T00:00:00,Jun 2017,2,97,150,Program_lang
Angular 2 Cookbook,95692572,55.99,Matthew Frisbie,Packt Publishing,2017,Discover over 70 recipes that provide the solutions you need to know to face every challenge in Angular 2 head on,,,True,2017-01-20T00:00:00,Jan 2017,1,97,150,Program_lang
Android System Programming,95777790,49.99,Roger Ye,Packt Publishing,2017,"Porting, customizing, and debugging Android HAL",,,True,2017-05-31T00:00:00,May 2017,2,97,150,Program_lang
Internet of Things Programming with JavaScript,95714720,44.99,Ruben Oliva Ramos,Packt Publishing,2017,Get the best out of Arduino and Raspberry Pi Zero to develop Internet of Things projects using JavaScript,,,True,2017-02-17T00:00:00,Feb 2017,1,97,150,Program_lang
Mastering Drupal 8,95830332,49.99,Chaz Chumley,Packt Publishing,2017,An advanced guide to building and maintaining Drupal websites,,,True,2017-07-27T00:00:00,Jul 2017,2,97,150,Program_lang
Building Microservices with Go,95830335,49.99,Nic Jackson,Packt Publishing,2017,"Develop seamless, efficient, and robust microservices with Go",,,True,2017-07-27T00:00:00,Jul 2017,1,97,150,Program_lang
React and React Native,95756800,55.99,Adam Boduch,Packt Publishing,2017,"Build cross-platform JavaScript apps with native power for mobile, web and desktop",,,True,2017-03-08T00:00:00,Mar 2017,1,97,150,Program_lang
Everyday Data Structures,95756806,49.99,William Smith,Packt Publishing,2017,Click here to enter text.,,,True,2017-03-14T00:00:00,Mar 2017,1,97,150,Program_lang
Java Data Science Cookbook,95756829,55.99,Rushdi Shams,Packt Publishing,2017,"Explore the power of MLlib, DL4j, Weka, and more",,,True,2017-03-28T00:00:00,Mar 2017,1,97,150,Program_lang
Python Network Programming Cookbook,95838212,55.99,Pradeeban Kathiravelu,Packt Publishing,2017,Practical solutions to overcome real-world networking challenges,,,True,2017-08-09T00:00:00,Aug 2017,3,97,150,Program_lang
Learning Concurrency in Python,95842061,49.99,Elliot Forbes,Packt Publishing,2017,"Build highly efficient, robust, and concurrent applications",,,True,2017-08-16T00:00:00,Aug 2017,1,97,150,Program_lang
Java 9 Data Structures and Algorithms,95766569,44.99,Debasish Ray Chawdhuri,Packt Publishing,2017,A step-by-step guide to data structures and algorithms,,,True,2017-04-28T00:00:00,Apr 2017,1,97,150,Program_lang
HoloLens Beginner's Guide,95766577,55.99,Jason M. Odom,Packt Publishing,2017,Join the AR revolution with HoloLens,,,True,2017-04-28T00:00:00,Apr 2017,1,97,150,Program_lang
Mastering Embedded Linux Programming,95796867,55.99,Chris Simmonds,Packt Publishing,2017,Unleash the full potential of Embedded Linux with Linux 4.9 and Yocto Project 2.2 (Morty) Updates,,,True,2017-06-30T00:00:00,Jun 2017,1,97,150,Program_lang
Haskell Cookbook,95872795,55.99,Yogesh Sajanikar,Packt Publishing,2017,"Build functional applications using Monads, Applicatives, and Functors",,,True,2017-09-25T00:00:00,Sep 2017,1,97,150,Program_lang
Building Android UIs with Custom Views,95898829,49.99,Raimon Ràfols Montane,Packt Publishing,2017,Build amazing custom user interfaces with Android custom views,,,True,2017-10-27T00:00:00,Oct 2017,1,97,150,Program_lang
Hands-On Android UI Development,95915202,44.99,Jason Morris,Packt Publishing,2017,Design and develop attractive user interfaces for Android applications,,,True,2017-11-21T00:00:00,Nov 2017,1,97,150,Program_lang
Learning ASP.NET Core 2.0,95928137,49.99,Jason De Oliveira,Packt Publishing,2017,"Build modern web apps with ASP.NET Core 2.0, MVC, and EF Core 2",,,True,2017-12-14T00:00:00,Dec 2017,2,97,150,Program_lang
Building RESTful Web Services with PHP 7,95862288,49.99,Waheed ud din,Packt Publishing,2017,"Lumen, Composer, API testing, Microservices, and more",,,True,2017-09-11T00:00:00,Sep 2017,1,97,150,Program_lang
Modular Programming in Java 9,95853965,39.99,Koushik Srinivas Kothagal,Packt Publishing,2017,Build large scale applications using Java modularity and Project Jigsaw,,,True,2017-08-29T00:00:00,Aug 2017,1,97,150,Program_lang
Mastering CSS,95885010,44.99,Rich Finelli,Packt Publishing,2017,A guided journey through modern CSS,,,True,2017-10-06T00:00:00,Oct 2017,1,97,150,Program_lang
Architecting Modern Java EE Applications,95886754,55.99,Sebastian Daschner,Packt Publishing,2017,"Designing lightweight, business-oriented enterprise applications in the age of cloud, containers, and Java EE 8",,,True,2017-10-09T00:00:00,Oct 2017,1,97,150,Program_lang
ASP.NET Core 2 and Angular 5,95918222,49.99,Valerio De Sanctis,Packt Publishing,2017,Full-stack web development with .NET Core and Angular,,,True,2017-11-24T00:00:00,Nov 2017,1,97,150,Program_lang
R Programming By Example,95945972,55.99,Omar Trejo Navarro,Packt Publishing,2017,"Practical, hands-on projects to help you get started with R",,,True,2017-12-22T00:00:00,Dec 2017,1,97,150,Program_lang
Learning C# 7 By Developing Games with Unity 2017,95945976,55.99,Micael DaGraça,Packt Publishing,2017,Learn C# Programming by building fun and interactive games with Unity,,,True,2017-12-26T00:00:00,Dec 2017,1,97,150,Program_lang
Mastering Node.js,95945990,55.99,Sandro Pasquali,Packt Publishing,2017,Build robust and scalable real-time server-side web applications efficiently,,,True,2017-12-29T00:00:00,Dec 2017,2,97,150,Program_lang
Learn QT 5,95956232,49.99,Nicholas Sherriff,Packt Publishing,2018,"Build modern, responsive cross-platform desktop applications with Qt, C++, and QML",,,True,2018-02-09T00:00:00,Feb 2018,1,97,150,Program_lang
SQL Server 2017 Developer's Guide,96059956,61.99,Dejan Sarka,Packt Publishing,2018,A professional guide to designing and developing enterprise database applications,,,True,2018-03-16T00:00:00,Mar 2018,3,97,150,Program_lang
C# and .NET Core Test Driven Development,96195092,44.99,Ayobami Adewole,Packt Publishing,2018,"Dive into TDD to create flexible, maintainable, and production-ready .NET Core applications",,,True,2018-05-18T00:00:00,May 2018,1,97,150,Program_lang
Building Applications with Spring 5 and Kotlin,96195093,49.99,Miloš Vasić,Packt Publishing,2018,Build scalable and reactive applications with Spring combined with the productivity of Kotlin,,,True,2018-05-18T00:00:00,May 2018,1,97,150,Program_lang
Mastering JavaFX 10,96237015,49.99,Sergey Grinev,Packt Publishing,2018,Build advanced and visually stunning Java applications,,,True,2018-05-31T00:00:00,May 2018,1,97,150,Program_lang
Moodle 3 E-Learning Course Development,96203491,55.99,Susan Smith Nash,Packt Publishing,2018,Create highly engaging and interactive e-learning courses with Moodle 3,,,True,2018-05-30T00:00:00,May 2018,2,97,150,Program_lang
Python Penetration Testing Essentials,96203502,33.99,Mohit Raj,Packt Publishing,2018,Techniques for ethical hacking with Python,,,True,2018-05-30T00:00:00,May 2018,1,97,150,Program_lang
Java EE 8 Development with Eclipse,96302351,55.99,Ram Kulkarni,Packt Publishing,2018,"Develop, test, and troubleshoot Java Enterprise applications rapidly with Eclipse",,,True,2018-06-29T00:00:00,Jun 2018,1,97,150,Program_lang
Robot Operating System Cookbook,96302364,49.99,Kumar Bipin,Packt Publishing,2018,Over 70 recipes to help you master advanced ROS concepts,,,True,2018-06-29T00:00:00,Jun 2018,1,97,150,Program_lang
Spring: Microservices with Spring Boot,96038030,44.99,Ranga Rao Karanam,Packt Publishing,2018,Build and deploy microservices with Spring Boot,,,True,2018-03-14T00:00:00,Mar 2018,1,97,150,Program_lang
Learning Concurrency in Kotlin,96323188,49.99,Miguel Angel Castiblanco Torres,Packt Publishing,2018,Build highly efficient and scalable applications,,,True,2018-07-30T00:00:00,Jul 2018,1,97,150,Program_lang
Building an RPG with Unity 2018,96323196,49.99,Vahé Karamian,Packt Publishing,2018,Leverage the power of Unity 2018 to build elements of an RPG.,,,True,2018-07-30T00:00:00,Jul 2018,1,97,150,Program_lang
Java EE 8 Cookbook,96164309,55.99,Elder Moraes,Packt Publishing,2018,Build reliable applications with the most robust and mature technology for enterprise development,,,True,2018-04-09T00:00:00,Apr 2018,1,97,150,Program_lang
Matplotlib for Python Developers,96177466,44.99,Aldrin Yim,Packt Publishing,2018,Effective techniques for data visualization with Python,,,True,2018-04-24T00:00:00,Apr 2018,3,97,150,Program_lang
Python For Offensive PenTest,96178533,33.99,Hussam Khrais,Packt Publishing,2018,A practical guide to ethical hacking and penetration testing using Python,,,True,2018-04-26T00:00:00,Apr 2018,1,97,150,Program_lang
Introduction to Programming,96293186,44.99,Nick Samoylov,Packt Publishing,2018,"Learn to program in Java with data structures, algorithms, and logic",,,True,2018-06-15T00:00:00,Jun 2018,1,97,150,Program_lang
Mastering Numerical Computing with NumPy,96300271,39.99,Umit Mert Cakmak,Packt Publishing,2018,Master scientific computing and perform complex operations with ease,,,True,2018-06-28T00:00:00,Jun 2018,2,97,150,Program_lang
Unity 2018 By Example,96324156,49.99,Alan Thorn,Packt Publishing,2018,Learn about game and virtual reality development by creating five engaging projects,,,True,2018-07-31T00:00:00,Jul 2018,1,97,150,Program_lang
Natural Language Processing with Java,96324171,44.99,AshishSingh Bhatia,Packt Publishing,2018,Techniques for building machine learning and neural network models for NLP,,,True,2018-07-31T00:00:00,Jul 2018,2,97,150,Program_lang
Unity 2018 Cookbook,96393903,61.99,Matt Smith,Packt Publishing,2018,Over 160 recipes to take your 2D and 3D game development to the next level,,,True,2018-08-31T00:00:00,Aug 2018,2,97,150,Program_lang
Clean Code in Python,96358491,49.99,Mariano Anaya,Packt Publishing,2018,Refactor your legacy code base,,,True,2018-08-29T00:00:00,Aug 2018,1,97,150,Program_lang
Julia 1.0 Programming,138604629,44.99,Ivo Balbaert,Packt Publishing,2018,Dynamic and high-performance programming to build fast scientific applications,,,True,2018-09-24T00:00:00,Sep 2018,1,97,150,Program_lang
Scala Programming Projects,138626233,55.99,Mikael Valot,Packt Publishing,2018,"Build real-world projects using popular Scala frameworks such as Play, Akka, and Spark",,,True,2018-09-29T00:00:00,Sep 2018,2,97,150,Program_lang
Hands-On Reactive Programming with Reactor,138626251,44.99,Rahul Sharma,Packt Publishing,2018,Build reactive and scalable microservices using the Reactor framework,,,True,2018-09-29T00:00:00,Sep 2018,1,97,150,Program_lang
Applied Data Visualization with R and ggplot2,138626228,33.99,Dr. Tania Moulik,Packt Publishing,2018,"Create useful, elaborate, and visually appealing plots",,,True,2018-09-28T00:00:00,Sep 2018,1,97,150,Program_lang
Learn Scala Programming,209522736,49.99,Slava Schmidt,Packt Publishing,2018,"A comprehensive guide covering functional and reactive programming with Scala 2.13, Akka, and Lagom",,,True,2018-10-31T00:00:00,Oct 2018,1,97,150,Program_lang
Hands-On GPU Programming with Python and CUDA,209547159,49.99,Dr. Brian Tuomanen,Packt Publishing,2018,Explore high-performance parallel computing with CUDA,,,True,2018-11-27T00:00:00,Nov 2018,1,97,150,Program_lang
Zabbix 4 Network Monitoring,209592396,55.99,Patrik Uytterhoeven,Packt Publishing,2019,Monitor the performance of your network devices and applications using the all-new Zabbix 4.0,,,True,2019-01-21T00:00:00,Jan 2019,2,97,150,Program_lang
Hands-On Penetration Testing with Python,209596917,44.99,Furqan Khan,Packt Publishing,2019,Enhance your ethical hacking skills to build automated and intelligent systems,,,True,2019-01-31T00:00:00,Jan 2019,1,97,150,Program_lang
Julia 1.0 Programming Cookbook,209548239,49.99,Bogumił Kamiński,Packt Publishing,2018,Over 100 numerical and distributed computing recipes for your daily data science work?ow,,,True,2018-11-29T00:00:00,Nov 2018,2,97,150,Program_lang
Big Data Analysis with Python,209661269,33.99,Ivan Marin,Packt Publishing,2019,Combine Spark and Python to unlock the powers of parallel computing and machine learning,,,True,2019-04-10T00:00:00,Apr 2019,3,97,150,Program_lang
Odoo 12 Development Cookbook,209672659,49.99,Parth Gajjar,Packt Publishing,2019,190+ unique recipes to build effective enterprise and business applications,,,True,2019-04-27T00:00:00,Apr 2019,4,97,150,Program_lang
Hands-On Functional Programming with TypeScript,209596256,39.99,Remo H. Jansen,Packt Publishing,2019,Explore functional and reactive programming to create robust and testable TypeScript applications,,,True,2019-01-30T00:00:00,Jan 2019,1,97,150,Program_lang
Hands-On Embedded Programming with C++17,209599074,49.99,Maya Posch,Packt Publishing,2019,Create versatile and robust embedded solutions for MCUs and RTOSes with modern C++,,,True,2019-01-31T00:00:00,Jan 2019,1,97,150,Program_lang
Hands-On RESTful API Design Patterns and Best Practices,209599081,44.99,Harihara Subramanian J,Packt Publishing,2019,"Design, develop, and deploy highly adaptable, scalable, and secure RESTful web APIs",,,True,2019-01-31T00:00:00,Jan 2019,2,97,150,Program_lang
Hands-On GUI Application Development in Go,209617060,49.99,Andrew Williams,Packt Publishing,2019,"Build responsive, cross-platform, graphical applications with the Go programming language",,,True,2019-02-25T00:00:00,Feb 2019,1,97,150,Program_lang
React Design Patterns and Best Practices,209653710,44.99,Carlos Santana Roldán,Packt Publishing,2019,"Design, build and deploy production-ready web applications using standard industry practices",,,True,2019-03-30T00:00:00,Mar 2019,1,97,150,Program_lang
Hands-On Full Stack Development with Spring Boot 2 and React,209748130,39.99,Juha Hinkula,Packt Publishing,2019,Build modern and scalable full stack applications using Spring Framework 5 and React with Hooks,,,True,2019-05-23T00:00:00,May 2019,1,97,150,Program_lang
Automated Testing in Microsoft Dynamics 365 Business Central,209675180,27.99,Luc van Vugt,Packt Publishing,2019,Efficiently automate test cases in Dynamics NAV and Business Central,,,True,2019-04-30T00:00:00,Apr 2019,1,97,150,Program_lang
Learn Kotlin Programming,209695461,39.99,Stephen Samuel,Packt Publishing,2019,"A comprehensive guide to OOP, functions, concurrency, and coroutines in Kotlin 1.3",,,True,2019-05-29T00:00:00,May 2019,2,97,150,Program_lang
Flask Framework Cookbook,209743714,70.99,Shalabh Aggarwal,Packt Publishing,2019,Over 80 proven recipes and techniques for Python web development with Flask,,,True,2019-07-17T00:00:00,Jul 2019,1,97,150,Program_lang
Getting Started with Web Components,209759636,22.99,Prateek Jadhwani,Packt Publishing,2019,"Build modular and reusable components using HTML, CSS and JavaScript",,,True,2019-08-09T00:00:00,Aug 2019,1,97,150,Program_lang
ASP.NET Core 3 and React,209914753,44.99,Carl Rippon,Packt Publishing,2019,"Hands-On full stack web development using ASP.NET Core, React, and TypeScript 3",,,True,2019-12-27T00:00:00,Dec 2019,1,97,150,Program_lang
PyTorch 1.x Reinforcement Learning Cookbook,209884131,44.99,Yuxi (Hayden) Liu,Packt Publishing,2019,"Over 60 recipes to design, develop, and deploy self-learning AI models using Python",,,True,2019-10-31T00:00:00,Oct 2019,1,97,150,Program_lang
The PHP Workshop,209884133,33.99,Alexandru Busuioc,Packt Publishing,2019,Learn to build interactive applications and kickstart your career as a web developer,,,True,2019-10-31T00:00:00,Oct 2019,7,97,150,Program_lang
Hands-On Parallel Programming with C# 8 and .NET Core 3,209913703,49.99,Shakti Tanwar,Packt Publishing,2019,Build solid enterprise software using task parallelism and multithreading,,,True,2019-12-20T00:00:00,Dec 2019,1,97,150,Program_lang
ROS Robotics Projects,209912765,49.99,Ramkumar Gandhinathan,Packt Publishing,2019,"Build and control robots powered by the Robot Operating System, machine learning, and virtual reality",,,True,2019-12-18T00:00:00,Dec 2019,1,97,150,Program_lang
Jakarta EE Cookbook,210034736,39.99,Elder Moraes,Packt Publishing,2020,Practical recipes for enterprise Java developers to deliver large scale applications with Jakarta EE,,,True,2020-05-29T00:00:00,May 2020,1,97,150,Program_lang
The Deep Learning with Keras Workshop,210091541,39.99,Matthew Moocarme,Packt Publishing,2020,Learn how to define and train neural network models with just a few lines of code,,,True,2020-07-29T00:00:00,Jul 2020,3,97,150,Program_lang
Node.js Web Development,210095363,44.99,David Herron,Packt Publishing,2020,Server-side web development made easy with Node 14 using practical examples,,,True,2020-07-31T00:00:00,Jul 2020,1,97,150,Program_lang
Unity Certified Programmer: Exam Guide,210074080,55.99,Philip Walker,Packt Publishing,2020,Expert tips and techniques to pass the Unity certification exam at the first attempt,,,True,2020-06-30T00:00:00,Jun 2020,1,97,150,Program_lang
The Artificial Intelligence Infrastructure Workshop,210103777,49.99,Chinmay Arankalle,Packt Publishing,2020,Build your own highly scalable and robust data storage systems that can support a variety of cutting-edge AI applications,,,True,2020-08-17T00:00:00,Aug 2020,6,97,150,Program_lang
The Complete Idiot's Guide to HTML5 and CSS3,634791,15.99,Joe Kraynak,DK,2011,Everything You Need to Code and Design the Web Content and That’ll Get Your Site,,"Create dynamic, interactive websites with HTML5 and CSS3. HTML5 and CSS3 are the newest revisions of the primary standards for structuring and styling web content&mdash;major updates that enable designers and developers to streamline source code and publish more dynamic, interactive content without having to learn complex scripting...",True,2011-06-07T00:00:00,Jun 2011,1,97,150,Program_lang
Learn Data Analysis with Python,96027366,50.83774318,A.J. Henley,Apress,2018,Lessons in Coding,,Get started using Python in data analysis with this compact practical guide. This book includes three exercises and a case study on getting data in and out of Python code in the right format. Learn Data Analysis with Python also helps you discover meaning in the data using analysis and shows you how to visualize it.&nbsp;&nbsp;Each...,True,2018-02-22T00:00:00,Feb 2018,2,97,150,Program_lang
Spring Boot Messaging,95789218,54.95535038,Felipe Gutierrez,Apress,2017,Messaging APIs for Enterprise and Integration Solutions,,"Build messaging applications using the power of Spring Boot; use Spring application events over the Web; use WebSocket, SockJS, and STOMP messaging with Spring MVC; and use Spring JMS, Redis Pub/Sub and Spring AMQP for reliable messaging solutions. This book covers all the Spring Messaging APIs using Spring Boot. Written by a Pivotal...",True,2017-05-03T00:00:00,May 2017,1,97,150,Program_lang
The Blender Python API,95791588,92.07263814,Chris Conlan,Apress,2017,Precision 3D Modeling and Add-on Development,,"Understand Blender's Python API to allow for precision 3D modeling and add-on development. Follow detailed guidance on how to create precise geometries, complex texture mappings, optimized renderings, and much more.This book is a detailed, user-friendly guide to understanding and using Blender’s Python API for programmers and 3D...",True,2017-06-14T00:00:00,Jun 2017,1,97,150,Program_lang
Software Testing Automation Tips,95898117,31.60263526,Gennadiy Alpaev,Apress,2017,50 Things Automation Engineers Should Know,,Quickly access 50 tips for software test engineers using automated methods. The tips point to practices that save time and increase the accuracy and reliability of automated test techniques. Techniques that play well during demos of testing tools often are not the optimal techniques to apply on a running project. This book highlights...,True,2017-10-27T00:00:00,Oct 2017,1,97,150,Program_lang
Troubleshooting Java Performance,95876554,86.57269138,Erik Ostermueller,Apress,2017,Detecting Anti-Patterns with Open Source Tools,,"Troubleshoot the most widespread and pernicious Java performance problems using a set of open-source and freely-available tools that will make you dramatically more productive in finding the root causes of slow performance. This is a brief book that focuses on a small number of performance anti-patterns, and you’ll find that most...",True,2017-09-30T00:00:00,Sep 2017,1,97,150,Program_lang
Pro JSP 2,324375,63.21997626,Simon Brown,Apress,2006,, (4th ed.),"* J2EE 5 compliant - Pro JSP 2 will be latest/first book that contains JSP 2.1 that’s in the new J2EE 5 platform. * Covers integration and use with open source projects such as Apache Struts, Ant, XDoclet, JUnit, and Cactus. It also includes all...",True,2006-11-05T00:00:00,Nov 2006,6,97,150,Program_lang
Pro Java Programming,324373,78.32277124,Terrill Brett Spell,Apress,2006,, (2nd ed.),*Exploits the finer points of core and standard editions of Java 2 *Updated to include the final Java 2SE 5.0 (Tiger) release * *Ideal for experienced non-Java and Java programmers who need intermediate level book,True,2006-12-11T00:00:00,Dec 2006,1,97,150,Program_lang
C++/CLI,302045,92.07263814,Gordon Hogenson,Apress,2007,The Visual C++ Language for .NET,,"This book gives developers – both the experienced and those who have only taken their first few steps – a small, fast-paced primer that will kick-start them into the world of C++/CLI. In twenty no-fluff chapters Microsoft insiders take readers...",True,2007-04-29T00:00:00,Apr 2007,1,97,150,Program_lang
Expert Visual C++/CLI,302102,78.32277124,Marcus Heege,Apress,2007,.NET for Visual C++ Programmers,,"Stan Lippman is one of the best-selling authors on C++ and has long been one of the major contributors to its growth and standardization. Written by experts, and full of sound expert insight and advice, this book can be read profitably by any C++...",True,2007-05-25T00:00:00,May 2007,1,97,150,Program_lang
Beginning Java EE 5,323147,63.21997626,Kevin Mukhar,Apress,2006,From Novice to Professional,,"*J2EE 5 is a hot, emerging topic; timely to market *Book covers all other neww J2EE-related technologies, like EJB 3, JSP 2.1, etc. *Previous edition on 1.4 was excellent seller, with consistent low Amazon rank",True,2006-11-02T00:00:00,Nov 2006,4,97,150,Program_lang
Beginning Java Objects,323148,86.57269138,Jacquie Barker,Apress,2006,From Concepts to Code, (2nd ed.),"Export author Barker covers information key for proficiency with an OO programming language&nbsp;like&nbsp;Java, and shows how to really&nbsp;create reusable code and extensible applications.",True,2006-11-22T00:00:00,Nov 2006,1,97,150,Program_lang
The Best of Verity Stob,323177,37.08787628,Verity Stob,Apress,2006,"Highlights of Verity Stob's Famous Columns from .EXE, Dr. Dobb's Journal, and The Register",,"* Verity Stob is a very popular column throughout the IT sector. * Think: ""Monty Python"" and ""The Office"" meet IT!! * Many of the columns haven’t been available to the public since .EXE stopped publishing .",True,2006-11-22T00:00:00,Nov 2006,1,97,150,Program_lang
The Definitive Guide to Building Java Robots,323350,88.21973426,Scott Preston,Apress,2006,,,* With this book readers might well be able to build the next Mars Rover. * First book out on Java robotics. * The biggest selling point about this book is that no one else shows readers how to combine the power of their PC with a robust...,True,2006-11-07T00:00:00,Nov 2006,1,97,150,Program_lang
Accelerated GWT,367249,44.10251426,Vipul Gupta,Apress,2008,Building Enterprise Google Web Toolkit Applications,,"The Google Web Toolkit (GWT) is a key member of Google's popular array of software development solutions, and is easily the most popular Ajax framework solution for Java developers. Accelerated Google Web Toolkit offers a fast paced yet thorough...",True,2008-07-06T00:00:00,Jul 2008,1,97,150,Program_lang
Foundations of C++/CLI,371866,92.07263814,Gordon Hogenson,Apress,2008,The Visual C++ Language for .NET 3.5,,"Foundations of C++/CLI: The Visual C++ Language for .NET 3.5 introduces C++/CLI, Microsoft's extensions to the C++ syntax that allow you to target the common language runtime, the key to the heart of the .NET Framework 3.5. This book gives you a...",True,2008-10-20T00:00:00,Oct 2008,1,97,150,Program_lang
Beginning Groovy and Grails,364282,54.39653226,Jim Shingler,Apress,2008,From Novice to Professional,,"Web frameworks are playing a major role in the creation of today's most compelling web applications, because they automate many of the tedious tasks, allowing developers to instead focus on providing users with creative and powerful features. Java...",True,2008-09-22T00:00:00,Sep 2008,3,97,150,Program_lang
Pro Java  EE Spring Patterns,364517,54.39653226,Dhrubojyoti Kayal,Apress,2008,Best Practices and Design Strategies Implementing Java EE Patterns with the Spring Framework,,"&#147;The Java&#153; landscape is littered with libraries, tools, and specifications. What&#146;s been lacking is the expertise to fuse them into solutions to real&#150;world problems. These patterns are the intellectual mortar for J2EE software...",True,2008-09-24T00:00:00,Sep 2008,1,97,150,Program_lang
Beginning Spring 2,364527,48.51423626,Dave Minter,Apress,2008,From Novice to Professional,,"This book will take developers through the first steps of using Spring whilst discussing the relevant technologies that Spring can be integrated with, what to be aware of and how working with Spring makes them easier to use. It focuses on the most...",True,2008-08-31T00:00:00,Aug 2008,1,97,150,Program_lang
The Definitive Guide to SOA,372888,78.32277124,David Schorow,Apress,2008,Oracle Service Bus, (2nd ed.),"The Definitive Guide to SOA: Oracle® Service Bus, Second Edition targets professional software developers and architects who know enterprise development but are new to enterprise service buses (ESBs) and service–oriented architecture (SOA)...",True,2008-10-21T00:00:00,Oct 2008,4,97,150,Program_lang
"Beginning JSP , JSF and Tomcat Web Development",371446,48.51423626,Giulio Zambon,Apress,2008,From Novice to Professional,,"As the majority of Java developers are only Web-tier developers; Java technologies like JavaServer Pages (JSP), JavaServer Faces (JSF), and Apache Tomcat are mainly applicable and relevant to their needs. This comprehensive and user-friendly book...",True,2008-03-03T00:00:00,Mar 2008,2,97,150,Program_lang
Practical Liferay,450997,78.32277124,Poornachandra Sarang,Apress,2009,Java-based Portal Applications Development,,"Liferay Portal is the leading open-source enterprise portal framework that uses Java and Web 2.0 technologies.Web portals often function as a point of access to information on the World Wide Web. Web portals, such as Yahoo!, present information...",True,2009-07-10T00:00:00,Jul 2009,1,97,150,Program_lang
Spring Persistence -- A Running Start,428878,36.74964426,Mark Fisher,Apress,2009,,,"Published with the developer in mind, firstPress technical briefs explore emerging technologies that have the potential to be critical for tomorrow's industry. Apress keeps developers one step ahead by presenting key information as early as possible...",True,2009-03-27T00:00:00,Mar 2009,2,97,150,Program_lang
Python 3 for Absolute Beginners,571357,92.07263814,Tim Hall,Apress,2010,,,"There are many more people who want to study programming other than aspiring computer scientists with a passing grade in advanced calculus. This guide appeals to your intelligence and ability to solve practical problems, while gently teaching the...",True,2010-03-10T00:00:00,Mar 2010,2,97,150,Program_lang
Dive Into Python 3,571661,86.57269138,Mark Pilgrim,Apress,2010,, (2nd ed.),"Mark Pilgrim's Dive Into Python 3 is a hands-on guide to Python 3 and its differences from Python 2. As in the original book, Dive Into Python, each chapter starts with a real, complete code sample, proceeds to pick it apart and explain the...",True,2010-03-10T00:00:00,Mar 2010,1,97,150,Program_lang
Beginning Hibernate,602765,54.95535038,Jeff Linwood,Apress,2010,, (2nd ed.),"Beginning Hibernate, Second Edition is ideal if you’re experienced in Java with databases (the traditional, or “connected,” approach), but new to open-source, lightweight Hibernate—the de facto object-relational mapping and database-oriented...",True,2010-06-30T00:00:00,Jun 2010,2,97,150,Program_lang
Beginning Java EE 6 with GlassFish 3,646195,72.82282448,Antonio Goncalves,Apress,2010,, (2nd ed.),"Java Enterprise Edition (Java EE) continues to be one of the leading Java technologies and platforms from Oracle (previously Sun). Beginning Java EE 6 Platform with GlassFish 3, Second Edition is this first tutorial book on the final version of the...",True,2010-09-20T00:00:00,Sep 2010,1,97,150,Program_lang
Python Algorithms,691254,92.07263814,Magnus Lie Hetland,Apress,2011,Mastering Basic Algorithms in the Python Language,,"Python Algorithms explains the Python approach to algorithm analysis and design. Written by Magnus Lie Hetland, author of Beginning Python, this book is sharply focused on classical algorithms, but it also gives a solid understanding of...",True,2011-02-27T00:00:00,Feb 2011,1,97,150,Program_lang
Pro Java ME Apps,770128,64.58761008,Ovidiu Iliescu,Apress,2011,Building Commercial Quality Java ME Apps,,"Pro Java ME Apps gives you, the developer, the know-how required for writing sophisticated Java ME applications and for taking advantage of this huge potential market. Java ME is the largest mobile software platform in the world, supported by over...",True,2011-07-22T00:00:00,Jul 2011,1,97,150,Program_lang
Java 7 Recipes,1155976,64.58761008,Josh Juneau,Apress,2012,A Problem-Solution Approach,,"Java 7 Recipes offers solutions to common programming problems encountered every day while developing Java-based applications. Fully updated with the newest features and techniques available, Java 7 Recipes provides code examples involving...",True,2012-03-20T00:00:00,Mar 2012,5,97,150,Program_lang
Dive Into Python,1252902,78.32277124,Mark Pilgrim,Apress,2013,,,* Quick start to learning python—very example oriented approach * Book has its own Web site established by the author: http://diveintopython.org/ Author is well known in the Open Source community and the book has a unique quick approach to...,True,2013-11-09T00:00:00,Nov 2013,1,97,150,Program_lang
Pro JPA 2,1636306,78.32277124,Mike Keith,Apress,2013,, (2nd ed.),"&lt;p&gt;&lt;strong&gt;&lt;em&gt;Pro JPA 2, Second Edition&lt;/em&gt;&lt;/strong&gt; introduces, explains, and demonstrates how to use the new Java Persistence API (JPA) 2.1 from the perspective of one of the specification creators. A...",True,2013-10-07T00:00:00,Oct 2013,2,97,150,Program_lang
Advanced Topics in C,1636385,92.07263814,Noel Kalicharan,Apress,2013,Core Concepts in Data Structures,,"C is the most widely used programming language of all time. It has been used to create almost every category of software imaginable and the list keeps growing every day. Cutting-edge applications, such as Arduino, embeddable and wearable computing...",True,2013-11-26T00:00:00,Nov 2013,1,97,150,Program_lang
