Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Raspberry Pi OS System Administration,211186843,77.13661472,Robert M Koretsky,CRC Press,2024,Ancillary Topics,,"The fourth volume in a new series exploring the basics of Raspberry Pi Operating System administration, this instalment builds on the insights provided in Volumes 1, 2 and 3 to provide a compendium of easy-to-use and essential Raspberry Pi OS system administration for the novice user, with specific focus on upstream Debian Bookworm release and...",False,2024-07-03T00:00:00,Jul 2024,1,97,150,arch
Raspberry Pi OS System Administration,211186843,77.13661472,Robert M Koretsky,CRC Press,2024,Ancillary Topics,,"The fourth volume in a new series exploring the basics of Raspberry Pi Operating System administration, this instalment builds on the insights provided in Volumes 1, 2 and 3 to provide a compendium of easy-to-use and essential Raspberry Pi OS system administration for the novice user, with specific focus on upstream Debian Bookworm release and...",False,2024-07-03T00:00:00,Jul 2024,1,97,150,arch
Advances in Computers,269810,265.434975,Marvin Zelkowitz,Elsevier Science,2006,Quality Software Development,,This volume of Advances in Computers is number 66 in the series that began back in 1960. This series presents the ever changing landscape in the continuing evolution of the development of the computer and the field of information processing. Each year three volumes are produced presenting approximately 20 chapters that describe the...,True,2006-04-25T00:00:00,Apr 2006,1,97,150,arch
Distributed Information Resources,349100,251.822925,Marvin Zelkowitz,Elsevier Science,1999,,,"Since its first volume in 1960, Advances in Computers has presented detailed coverage of innovations in hardware and software and in computer theory, design, and applications. It has also provided contributors with a medium in which they can examine their subjects in greater depth and breadth than that allowed by standard journal...",True,1999-07-26T00:00:00,Jul 1999,1,97,150,arch
Hardware/Firmware Interface Design,566649,103.38351975,Gary Stringham,Elsevier Science,2009,Best Practices for Improving Embedded Systems Development,,"Why care about hardware/firmware interaction? These interfaces are critical, a solid hardware design married with adaptive firmware can access all the capabilities of an application and overcome limitations caused by poor communication. For the first time, a book has come along that will help hardware engineers and firmware engineers...",True,2009-10-31T00:00:00,Oct 2009,1,97,150,arch
Microsoft Windows 7 Administrator's Reference,566715,54.38013975,Jorge Orchilles,Elsevier Science,2010,"Upgrading, Deploying, Managing, and Securing Windows 7",,"Microsoft Windows 7 Administrators Reference covers various aspects of Windows 7 systems, including its general information as well as installation and upgrades. This reference explains how to deploy, use, and manage the operating system. The book is divided into 10 chapters. Chapter 1 introduces the Windows 7 and the rationale of...",True,2010-06-03T00:00:00,Jun 2010,1,97,150,arch
Heterogeneous Computing with OpenCL,767269,95.21628975,Benedict Gaster,Elsevier Science,2011,,,"Heterogeneous Computing with OpenCL teaches OpenCL and parallel programming for complex systems that may include a variety of device architectures: multi-core CPUs, GPUs, and fully-integrated Accelerated Processing Units (APUs) such as AMD Fusion technology. Designed to work on multiple platforms and with wide industry support, OpenCL...",True,2011-09-30T00:00:00,Sep 2011,5,97,150,arch
Temporal QOS Management in Scientific Cloud Workflow Systems,872591,67.99218975,Xiao Liu,Elsevier Science,2012,,,"Cloud computing can provide virtually unlimited scalable high performance computing resources. Cloud workflows often underlie many large scale data/computation intensive e-science applications such as earthquake modelling, weather forecasting and astrophysics. During application modelling, these sophisticated processes are redesigned...",True,2012-02-20T00:00:00,Feb 2012,3,97,150,arch
Modern Embedded Computing,847482,85.74230295,Peter Barry,Elsevier Science,2012,"Designing Connected, Pervasive, Media-Rich Systems",,"Modern Embedded Computing: Designing Connected, Pervasive, Media-Rich Systems provides a thorough understanding of the platform architecture of modern embedded computing systems that drive mobile devices. The book offers a comprehensive view of developing a framework for embedded systems-on-chips. Examples feature the Intel Atom...",True,2012-01-25T00:00:00,Jan 2012,2,97,150,arch
Embedded Systems Architecture,1105867,121.07918475,Tammy Noergaard,Elsevier Science,2012,A Comprehensive Guide for Engineers and Programmers, (2nd ed.),"Embedded Systems Architecture is a practical and technical guide to understanding the components that make up an embedded system’s architecture. This book is perfect for those starting out as technical professionals such as engineers, programmers and designers of embedded systems; and also for students of computer science, computer...",True,2012-12-31T00:00:00,Dec 2012,1,97,150,arch
Social Engineering Penetration Testing,1679082,67.99218975,Gavin Watson,Elsevier Science,2014,"Executing Social Engineering Pen Tests, Assessments and Defense",,"Social engineering attacks target the weakest link in an organization's security human beings. Everyone knows these attacks are effective, and everyone knows they are on the rise. Now, Social Engineering Penetration Testing gives you the practical methodology and everything you need to plan and execute a social engineering penetration...",True,2014-04-11T00:00:00,Apr 2014,3,97,150,arch
Software and System Development using Virtual Platforms,1789507,136.05243975,Daniel Aarno,Elsevier Science,2014,Full-System Simulation with Wind River Simics,,"Virtual platforms are finding widespread use in both pre- and post-silicon computer software and system development. They reduce time to market, improve system quality, make development more efficient, and enable truly concurrent hardware/software design and bring-up. Virtual platforms increase productivity with unparalleled...",True,2014-09-17T00:00:00,Sep 2014,2,97,150,arch
High Performance Parallelism Pearls Volume One,1832712,108.82833975,James Reinders,Elsevier Science,2014,Multicore and Many-core Programming Approaches,,High Performance Parallelism Pearls shows how to leverage parallelism on processors and coprocessors with the same programming – illustrating the most effective ways to better tap the computational potential of systems with Intel Xeon Phi coprocessors and Intel Xeon processors or other multicore processors. The book includes examples...,True,2014-11-04T00:00:00,Nov 2014,2,97,150,arch
Advances in Delay-tolerant Networks (DTNs),1934462,476.42175,Joel J. P. C. Rodrigues,Elsevier Science,2014,Architecture and Enhanced Performance,,"Part one looks at delay-tolerant network architectures and platforms including DTN for satellite communications and deep-space communications, underwater networks, networks in developing countries, vehicular networks and emergency communications. Part two covers delay-tolerant network routing, including issues such as congestion...",True,2014-11-20T00:00:00,Nov 2014,1,97,150,arch
Advances in Computers,2072012,247.73931,Suyel Namasudra,Elsevier Science,2015,,,"Since its first volume in 1960, Advances in Computers has presented detailed coverage of innovations in computer hardware, software, theory, design, and applications. It has also provided contributors with a medium in which they can explore their subjects in greater depth and breadth than journal articles usually allow. As a result,...",True,2015-09-09T00:00:00,Sep 2015,1,97,150,arch
Computer Organization and Design ARM Edition,2583394,102.07676295,David A. Patterson,Elsevier Science,2016,The Hardware Software Interface,,"The new ARM Edition of Computer Organization and Design features a subset of the ARMv8-A architecture, which is used to present the fundamentals of hardware technologies, assembly language, computer arithmetic, pipelining, memory hierarchies, and I/O. With the post-PC era now upon us, Computer Organization and Design moves forward to...",True,2016-05-06T00:00:00,May 2016,2,97,150,arch
Advances in Computers,2641030,247.73931,Suyel Namasudra,Elsevier Science,2016,,,"Advances in Computers, an ongoing series since 1960, presents detailed coverage of innovations in computer hardware, software, theory, design, and applications. It has also provided contributors with a medium in which they can explore their subjects in greater depth and breadth than journal articles usually allow. As a result, many...",True,2016-07-04T00:00:00,Jul 2016,2,97,150,arch
Systems Architecture Modeling with the Arcadia Method,95919145,176.95665,Pascal Roques,Elsevier Science,2017,A Practical Guide to Capella,,"Systems Architecture Modeling with the Arcadia Method is an illustrative guide for the understanding and implementation of model-based systems and architecture engineering with the Arcadia method, using Capella, a new open-source solution. More than just another systems modeling tool, Capella is a comprehensive and extensible Eclipse...",True,2017-11-22T00:00:00,Nov 2017,1,97,150,arch
SysML in Action with Cameo Systems Modeler,95912851,176.95665,Olivier Casse,Elsevier Science,2017,,,"System engineering (SE) using models (MBSE) is currently in vogue in the community of SE practitioners, whether they are analysts, architects, developers or testers. INCOSE has contributed greatly to the definition of a language for the community, henceforth standardized under ISO-19514: SysML. However, this language is not associated...",True,2017-11-16T00:00:00,Nov 2017,1,97,150,arch
Model-based System and Architecture Engineering with the Arcadia Method,95918186,176.95665,Jean-Luc Voirin,Elsevier Science,2017,,,"Arcadia is a system engineering method based on the use of models, with a focus on the collaborative definition, evaluation and exploitation of its architecture. This book describes the fundamentals of the method and its contribution to engineering issues such as requirements management, product line, system supervision, and...",True,2017-11-22T00:00:00,Nov 2017,1,97,150,arch
Advances in Delay-Tolerant Networks (DTNs),210172416,319.883175,Joel J. P. C. Rodrigues,Elsevier Science,2020,Architecture and Enhanced Performance, (2nd ed.),"Advances in Delay-Tolerant Networks: Architecture and Enhanced Performance, Second Edition provides an important overview of delay-tolerant networks (DTNs) for researchers in electronics, computer engineering, telecommunications and networking for those in academia and R&D in industrial sectors. Part I reviews the technology involved...",True,2020-11-20T00:00:00,Nov 2020,1,97,150,arch
Computers as Components,210582990,102.07676295,Marilyn Wolf,Elsevier Science,2022,Principles of Embedded Computing System Design, (5th ed.),"Computers as Components: Principles of Embedded Computing System Design, Fifth Edition continues to focus on foundational content in embedded systems technology and design while updating material throughout the book and introducing new content on machine learning and Internet-of-Things (IoT) systems. Uses real processors to demonstrate...",True,2022-06-09T00:00:00,Jun 2022,1,97,150,arch
High Performance Computing,210587459,97.9523118,Thomas Sterling,Elsevier Science,2024,Modern Systems and Practices, (2nd ed.),"Performance Computing: Modern Systems and Practices is a fully comprehensive and easily accessible treatment of high performance computing, covering fundamental concepts and essential knowledge while also providing key skills training. With this book, students will begin their careers with an understanding of possible directions for...",False,2024-09-01T00:00:00,Sep 2024,3,97,150,arch
The Real Internet Architecture,211221079,50.0,Pamela Zave,Princeton University Press,2024,"Past, Present, and Future Evolution",,"A new way to understand the architecture of today’s Internet, based on an innovative general model of network architecture that is rigorous, realistic, and modular This book meets the long-standing need for an explanation of how the Internet's architecture has evolved since its creation to support an ever-broader range of the world's...",False,2024-06-11T00:00:00,Jun 2024,2,97,150,arch
"Governance, Risk, and Compliance Handbook for Oracle Applications",1019540,83.99,Nigel King,Packt Publishing,2012,"Written by industry experts with more than 30 years combined experience, this handbook covers all the major aspects of Governance, Risk, and Compliance management in your organization with this book and ebook.",,,True,2012-08-24T00:00:00,Aug 2012,3,97,150,arch
SOA Made Simple,1108332,49.99,APOLLONIA DIKMANS,Packt Publishing,2012,SOA Made Simple,,,True,2012-12-20T00:00:00,Dec 2012,3,97,150,arch
Windows Server 2012 Automation with PowerShell Cookbook,1126745,61.99,Ed Goad,Packt Publishing,2013,"If you work on a daily basis with Windows Server 2012, this book will make life easier by teaching you the skills to automate server tasks with PowerShell scripts, all delivered in recipe form for rapid implementation.",,,True,2013-03-26T00:00:00,Mar 2013,2,97,150,arch
Oracle SOA Governance 11g Implementation,1412207,66.99,Luis Augusto Weir,Packt Publishing,2013,Successfully implement SOA governance using Oracle SOA Governance Suite 11g with the help of practical examples and real-world use cases with this book and ebook,,,True,2013-09-18T00:00:00,Sep 2013,2,97,150,arch
Learning Microsoft Windows Server 2012 Dynamic Access Control,1593860,39.99,Jochen Nickel,Packt Publishing,2013,"When you know Dynamic Access Control, you know how to take command of your organization's data for security and control. This book is a practical tutorial that will make you proficient in the main functions and extensions.",,,True,2013-12-26T00:00:00,Dec 2013,1,97,150,arch
VMware Performance and Capacity Management,2560535,66.99,Iwan 'e1' Rahabok,Packt Publishing,2016,Click here to enter text.,,,True,2016-03-31T00:00:00,Mar 2016,1,97,150,arch
Mastering Proxmox,2604629,55.99,Wasim Ahmed,Packt Publishing,2016,Master the skills you need to build a rock-solid virtualization environment with the all new Proxmox 4,,,True,2016-05-27T00:00:00,May 2016,1,97,150,arch
Extending Docker,2617263,55.99,Russ McKendrick,Packt Publishing,2016,"Master the art of making Docker more extensible, composable, and modular by leveraging plugins and other supporting tools",,,True,2016-06-16T00:00:00,Jun 2016,1,97,150,arch
Puppet for Containerization,2593920,49.99,Scott Coulton,Packt Publishing,2016,"Manage, orchestrate, and deploy containers with Puppet",,,True,2016-05-16T00:00:00,May 2016,1,97,150,arch
DevOps for Networking,95633501,55.99,Steven Armstrong,Packt Publishing,2016,Bringing Network Automation into DevOps culture,,,True,2016-10-28T00:00:00,Oct 2016,1,97,150,arch
DevOps for Web Development,95633474,55.99,Mitesh Soni,Packt Publishing,2016,Click here to enter text.,,,True,2016-10-24T00:00:00,Oct 2016,1,97,150,arch
VMware vSphere 6.x Datacenter Design Cookbook,2644642,66.99,Hersey Cartwright,Packt Publishing,2016,Click here to enter text.,,,True,2016-06-28T00:00:00,Jun 2016,1,97,150,arch
Learning Embedded Android N Programming,2653736,49.99,Stefano Viola,Packt Publishing,2016,Click here to enter text.,,,True,2016-07-29T00:00:00,Jul 2016,2,97,150,arch
Learning Ansible 2,95643502,49.99,Fabio Alessandro Locati,Packt Publishing,2016,Click here to enter text.,,,True,2016-11-21T00:00:00,Nov 2016,1,97,150,arch
Docker Orchestration,95695696,49.99,Randall Smith,Packt Publishing,2017,Click here to enter text.,,,True,2017-01-24T00:00:00,Jan 2017,1,97,150,arch
Microservices with Azure,95795225,49.99,Rahul Rai,Packt Publishing,2017,Build highly maintainable and scalable enterprise-grade apps,,,True,2017-06-28T00:00:00,Jun 2017,2,97,150,arch
Force.com Enterprise Architecture,95756842,66.99,Andrew Fawcett,Packt Publishing,2017,Architect and deliver packaged Force.com applications that cater to enterprise business needs,,,True,2017-03-31T00:00:00,Mar 2017,1,97,150,arch
Enterprise Application Architecture with .NET Core,95761499,55.99,Ganesan Senthilvel,Packt Publishing,2017,An architectural journey into the Microsoft .NET open source platform,,,True,2017-04-25T00:00:00,Apr 2017,3,97,150,arch
Mastering Kubernetes,95775527,55.99,Gigi Sayfan,Packt Publishing,2017,Large scale container deployment and management,,,True,2017-05-25T00:00:00,May 2017,1,97,150,arch
Serverless computing in Azure with .NET,95842299,55.99,Sasha Rosenbaum,Packt Publishing,2017,"Build, test, and automate deployment",,,True,2017-08-17T00:00:00,Aug 2017,1,97,150,arch
Practical OneOps,95757754,44.99,Nilesh Nimkar,Packt Publishing,2017,Implement DevOps with ease,,,True,2017-04-12T00:00:00,Apr 2017,1,97,150,arch
Software Architecture with Python,95766584,55.99,Anand Balachandran Pillai,Packt Publishing,2017,"Design and architect highly scalable, robust, clean, and high performance applications in Python",,,True,2017-04-28T00:00:00,Apr 2017,1,97,150,arch
Learning Ceph,95889647,55.99,Karan Singh,Packt Publishing,2017,"Unifed, scalable, and reliable open source storage solution",,,True,2017-10-13T00:00:00,Oct 2017,3,97,150,arch
Deployment with Docker,95915770,44.99,Srdjan Grubor,Packt Publishing,2017,"Apply continuous integration models, deploy applications quicker, and scale at large by putting Docker to work",,,True,2017-11-22T00:00:00,Nov 2017,1,97,150,arch
Building Serverless Architectures,95823501,49.99,Cagatay Gurturk,Packt Publishing,2017,Unleash the power of AWS Lambdas for your applications,,,True,2017-07-19T00:00:00,Jul 2017,1,97,150,arch
Cloud Foundry for Developers,95919164,44.99,Rick Farmer,Packt Publishing,2017,"Deploy, manage, and orchestrate cloud-native applications with ease",,,True,2017-11-28T00:00:00,Nov 2017,3,97,150,arch
Docker and Kubernetes for Java Developers,95853966,49.99,Jarosław Krochmalski,Packt Publishing,2017,"Scale, deploy, and monitor multi-container applications",,,True,2017-08-30T00:00:00,Aug 2017,1,97,150,arch
Implementing Azure Cloud Design Patterns,95952837,44.99,Oliver Michalski,Packt Publishing,2018,"Implement efficient design patterns for data management, high availability, monitoring and other popular patterns on your Azure Cloud",,,True,2018-01-29T00:00:00,Jan 2018,2,97,150,arch
ROS Robotics By Example,95920946,55.99,Carol Fairchild,Packt Publishing,2017,"Learning to control wheeled, limbed, and flying robots using ROS Kinetic Kame",,,True,2017-11-30T00:00:00,Nov 2017,2,97,150,arch
ESP8266 Robotics Projects,95920941,33.99,Pradeeka Seneviratne,Packt Publishing,2017,DIY Wi-Fi controlled robots,,,True,2017-11-30T00:00:00,Nov 2017,1,97,150,arch
Information Security Handbook,95936262,49.99,Darren Death,Packt Publishing,2017,Develop a threat model and incident response strategy to build a strong information security framework,,,True,2017-12-08T00:00:00,Dec 2017,1,97,150,arch
Kubernetes for Serverless Applications,95945998,49.99,Russ McKendrick,Packt Publishing,2018,"Implement FaaS by effectively deploying, managing, monitoring, and orchestrating serverless applications using Kubernetes",,,True,2018-01-18T00:00:00,Jan 2018,1,97,150,arch
Serverless Design Patterns and Best Practices,96166769,49.99,Brian Zambrano,Packt Publishing,2018,"Build, secure, and deploy enterprise ready serverless applications with AWS to improve developer productivity",,,True,2018-04-12T00:00:00,Apr 2018,1,97,150,arch
Implementing Oracle API Platform Cloud Service,96237031,55.99,Andrew Bell,Packt Publishing,2018,"Design, deploy, and manage your APIs in Oracle’s new API Platform",,,True,2018-05-31T00:00:00,May 2018,4,97,150,arch
Hands-On Microservices with C#,96302370,49.99,Matt R. Cole,Packt Publishing,2018,"Designing a real-world, enterprise-grade microservice ecosystem with the efficiency of C# 7",,,True,2018-06-29T00:00:00,Jun 2018,1,97,150,arch
Developing Middleware in Java EE 8,96302375,49.99,Abdalla Mahmoud,Packt Publishing,2018,Build robust middleware solutions using the latest technologies and trends,,,True,2018-06-30T00:00:00,Jun 2018,1,97,150,arch
Expert AWS Development,96159335,49.99,Atul Mistry,Packt Publishing,2018,"Efficiently develop, deploy, and manage your enterprise apps on the Amazon Web Services platform",,,True,2018-03-29T00:00:00,Mar 2018,1,97,150,arch
Mobile DevOps,96159336,49.99,Rohin Tak,Packt Publishing,2018,Deliver continuous integration and deployment within your mobile applications,,,True,2018-03-29T00:00:00,Mar 2018,2,97,150,arch
Google Cloud Platform Cookbook,96167964,49.99,Legorie Rajan PS,Packt Publishing,2018,"Implement, deploy, maintain, and migrate applications on Google Cloud Platform",,,True,2018-04-16T00:00:00,Apr 2018,1,97,150,arch
VMware Cross-Cloud Architecture,96160577,55.99,Ajit Pratap Kundan,Packt Publishing,2018,Automate and orchestrate your Software-Defined Data Center on AWS,,,True,2018-03-30T00:00:00,Mar 2018,1,97,150,arch
Hands-On Serverless Computing,96331793,49.99,Kuldeep Chowhan,Packt Publishing,2018,"Build, run and orchestrate serverless applications using AWS Lambda, Microsoft Azure Functions, and Google Cloud Functions",,,True,2018-07-23T00:00:00,Jul 2018,1,97,150,arch
Building Serverless Applications with Python,96173529,55.99,Jalem Raj Rohit,Packt Publishing,2018,"Develop fast, scalable, and cost-effective web applications that are always available",,,True,2018-04-20T00:00:00,Apr 2018,1,97,150,arch
Docker Cookbook,96393882,49.99,Ken Cochrane,Packt Publishing,2018,Over 100 practical and insightful recipes to build distributed applications with Docker,,,True,2018-08-31T00:00:00,Aug 2018,3,97,150,arch
Ansible Quick Start Guide,138626232,33.99,Mohamed Alibi,Packt Publishing,2018,"Control and monitor infrastructures of any size, physical or virtual",,,True,2018-09-28T00:00:00,Sep 2018,1,97,150,arch
Concurrent Patterns and Best Practices,138626689,44.99,Atul S. Khot,Packt Publishing,2018,"Build scalable apps in Java with multithreading, synchronization and functional programming patterns",,,True,2018-09-27T00:00:00,Sep 2018,1,97,150,arch
AWS Certified Solutions Architect - Associate Guide,209522734,49.99,Gabriel Ramirez,Packt Publishing,2018,The ultimate exam guide to AWS Solutions Architect certification,,,True,2018-10-31T00:00:00,Oct 2018,2,97,150,arch
Hands-On Cloud Solutions with Azure,209522726,33.99,Greg Leonardo,Packt Publishing,2018,"Architecting, developing, and deploying the Azure way",,,True,2018-10-31T00:00:00,Oct 2018,1,97,150,arch
Hands-On Software Engineering with Python,209520337,55.99,Brian Allbee,Packt Publishing,2018,Move beyond basic programming and construct reliable and efficient software with complex code,,,True,2018-10-26T00:00:00,Oct 2018,1,97,150,arch
Azure for Architects,209599065,49.99,Ritesh Modi,Packt Publishing,2019,"Implementing cloud design, DevOps, containers, IoT, and serverless solutions on your public cloud",,,True,2019-01-31T00:00:00,Jan 2019,1,97,150,arch
CompTIA Server+ Certification Guide,209619376,44.99,Ron Price,Packt Publishing,2019,"A comprehensive, end-to-end study guide for the SK0-004 certification, along with mock exams",,,True,2019-02-26T00:00:00,Feb 2019,1,97,150,arch
Kubernetes on AWS,209748152,39.99,Ed Robinson,Packt Publishing,2018,Deploy and manage production-ready Kubernetes clusters on AWS,,,True,2018-11-30T00:00:00,Nov 2018,1,97,150,arch
Hands-On Linux for Architects,209675187,44.99,Denis Salamanca,Packt Publishing,2019,Design and implement Linux-based IT solutions,,,True,2019-04-30T00:00:00,Apr 2019,2,97,150,arch
Serverless Architectures with Kubernetes,209901703,44.99,Onur Yılmaz,Packt Publishing,2019,Create production-ready Kubernetes clusters and run serverless applications on them,,,True,2019-11-29T00:00:00,Nov 2019,2,97,150,arch
Practical C Programming,209958307,39.99,B. M. Harwani,Packt Publishing,2020,Solutions for modern C developers to create efficient and well-structured programs,,,True,2020-02-14T00:00:00,Feb 2020,1,97,150,arch
Hands-On Kubernetes on Azure.,210024591,49.99,Nills Franssens,Packt Publishing,2020,"Automate management, scaling, and deployment of containerized applications",,,True,2020-05-18T00:00:00,May 2020,3,97,150,arch
kubectl: Command-Line Kubernetes in a Nutshell,210147331,27.99,Rimantas Mocevicius,Packt Publishing,2020,"Deploy, manage, and debug container workloads using the Kubernetes CLI",,,True,2020-11-20T00:00:00,Nov 2020,1,97,150,arch
"Hands-on Kubernetes on Azure, Third Edition",210300410,55.99,Nills Franssens,Packt Publishing,2021,"Use Azure Kubernetes Service to automate management, scaling, and deployment of containerized applications",,,True,2021-05-17T00:00:00,May 2021,3,97,150,arch
The Ultimate Guide to Building a Google Cloud Foundation,210632206,47.99,Patrick Haggerty,Packt Publishing,2022,A one-on-one tutorial with one of Google’s top trainers,,,True,2022-08-26T00:00:00,Aug 2022,1,97,150,arch
DevOps with Kubernetes,210627748,55.99,Hideto Saito,Packt Publishing,2017,Accelerating software delivery with container orchestrators,,,True,2017-10-16T00:00:00,Oct 2017,3,97,150,arch
Oracle Autonomous Database in Enterprise Architecture,210720147,47.99,Bal Mukund Sharma,Packt Publishing,2022,"Utilize Oracle Cloud Infrastructure Autonomous Databases for better consolidation, automation, and security",,,True,2022-12-16T00:00:00,Dec 2022,3,97,150,arch
Realize Enterprise Architecture with AWS and SAFe,210649807,42.99,Rajnish Harjika,Packt Publishing,2022,"A comprehensive, hands-on guide to AWS with Agile and TOGAF",,,True,2022-09-16T00:00:00,Sep 2022,1,97,150,arch
Professional Cloud Architect Google Cloud Certification Guide,210738650,49.99,Konrad Cłapa,Packt Publishing,2021,Build a solid foundation in Google Cloud Platform to achieve the most lucrative IT certification,,,True,2021-12-23T00:00:00,Dec 2021,3,97,150,arch
Simplifying Hybrid Cloud Adoption with AWS,210704545,47.99,Frankie Costa Negro,Packt Publishing,2022,Realize edge computing and build compelling hybrid solutions on premises with AWS Outposts,,,True,2022-11-28T00:00:00,Nov 2022,1,97,150,arch
The Ins and Outs of Azure VMware Solution,210725119,52.99,Dr. Kevin Jellow D.h.l (h.c),Packt Publishing,2023,"Deploy, configure, and manage an Azure VMware Solution environment",,,True,2023-01-06T00:00:00,Jan 2023,1,97,150,arch
Multi-Cloud Strategy for Cloud Architects,210829015,55.99,Jeroen Mulder,Packt Publishing,2023,"Learn how to adopt and manage public clouds by leveraging BaseOps, FinOps, and DevSecOps",,,True,2023-04-27T00:00:00,Apr 2023,1,97,150,arch
C++ Programming for Linux Systems,211105217,46.99,Desislav Andreev,Packt Publishing,2023,Create robust enterprise software for Linux and Unix-based operating systems,,,True,2023-09-22T00:00:00,Sep 2023,3,97,150,arch
Cloud-Native Development and Migration to Jakarta EE,211133478,46.99,Ron Veen,Packt Publishing,2023,Transform your legacy Java EE project into a cloud-native application,,,True,2023-10-31T00:00:00,Oct 2023,2,97,150,arch
Information Security Handbook,211126510,45.99,Darren Death,Packt Publishing,2023,Enhance your proficiency in information security program development,,,True,2023-10-31T00:00:00,Oct 2023,1,97,150,arch
Architecting AWS with Terraform,211169057,45.99,Erol Kavas,Packt Publishing,2023,Design resilient and secure Cloud Infrastructures with Terraform on Amazon Web Services,,,True,2023-12-29T00:00:00,Dec 2023,1,97,150,arch
"Security Orchestration, Automation, and Response for Security Analysts",211222628,55.99,Benjamin Kovacevic,Packt Publishing,2023,Learn the secrets of SOAR to improve MTTA and MTTR and strengthen your organization's security posture,,,True,2023-07-21T00:00:00,Jul 2023,2,97,150,arch
Agile Model-Based Systems Engineering Cookbook Second Edition,211222595,63.99,Dr. Bruce Powel Douglass,Packt Publishing,2022,Improve system development by applying proven recipes for effective agile systems engineering,,,True,2022-12-30T00:00:00,Dec 2022,2,97,150,arch
Microsoft Azure Fundamentals Certification and Beyond,211210442,60.99,Steve Miles,Packt Publishing,2024,"A complete AZ-900 exam guide with online mock exams, flashcards, and hands-on activities",,,True,2024-01-25T00:00:00,Jan 2024,2,97,150,arch
C++ High Performance for Financial Systems,211264598,50.99,Ariel Silahian,Packt Publishing,2024,Build efficient and optimized financial systems by leveraging the power of C++,,,True,2024-03-29T00:00:00,Mar 2024,1,97,150,arch
"Words, Semigroups, And Transductions: Festschrift In Honor Of Gabriel Thierrin",1681289,78.94989,Masami Ito,World Scientific Publishing Company,2001,,,"This is an excellent collection of papers dealing with combinatorics on words, codes, semigroups, automata, languages, molecular computing, transducers, logics, etc., related to the impressive work of Gabriel Thierrin. This volume is in honor of Professor Thierrin on the occasion of his 80th birthday.",True,2001-11-12T00:00:00,Nov 2001,3,97,150,arch
Computer-hardware Evaluation Of Mathematical Functions,2412922,87.11712,Amos R Omondi,World Scientific Publishing Company,2015,,,"Computer-Hardware Evaluation of Mathematical Functions provides a thorough up-to-date understanding of the methods used in computer hardware for the evaluation of mathematical functions: reciprocals, square-roots, exponentials, logarithms, trigonometric functions, hyperbolic functions, etc. It discusses how the methods are derived, how they...",True,2015-10-22T00:00:00,Oct 2015,1,97,150,arch
Computer Architecture: Digital Circuits To Microprocessors,138619655,81.60423975,Guiherme Arroz,World Scientific Publishing Company,2018,,,"An introductory text to computer architecture, this comprehensive volume covers the concepts from logic gates to advanced computer architecture. It comes with a full spectrum of exercises and web-downloadable support materials, including assembler and simulator, which can be used in the context of different courses. The authors also make...",True,2018-08-23T00:00:00,Aug 2018,3,97,150,arch
Solutions Architecture,211137122,48.0877698,Wasim Rajput,Apress,2023,A Modern Approach to Cloud and Digital Systems Delivery,,"Explore the complex world of digital solutions architecture and its pivotal role in the modern, technology-driven organization. The book provides a detailed roadmap, charting the intricate processes that solutions architects undertake to transform...",True,2023-08-29T00:00:00,Aug 2023,1,97,150,arch
Guide to Computer Processor Architecture,210733012,80.86686426,Bernard Goossens,Springer International Publishing,2023,"A RISC-V Approach, with High-Level Synthesis",,"The book presents a succession of RISC-V processor implementations&nbsp;in increasing difficulty (non pipelined, pipelined, deeply pipelined,&nbsp;multithreaded, multicore).Each implementation is shown as an HLS (High Level Synthesis) code&nbsp;in C++ which can really be synthesized and tested on an FPGA based&nbsp;development board...",True,2023-01-25T00:00:00,Jan 2023,1,97,150,arch
High-Performance Computing on the Intel® Xeon Phi™,1782941,73.51399426,Endong Wang,Springer International Publishing,2014,How to Fully Exploit MIC Architectures,,"The aim of this book is to explain to high-performance computing (HPC) developers how to utilize the Intel® Xeon Phi™ series products efficiently. To that end, it introduces some computing grammar, programming technology and optimization methods...",True,2014-06-26T00:00:00,Jun 2014,7,97,150,arch
"Using and Improving OpenMP for Devices, Tasks, and More",2474213,69.10227226,Luiz DeRose,Springer International Publishing,2014,"10th International Workshop on OpenMP, IWOMP 2014, Salvador, Brazil, September 28-30, 2014.  Proceedings",,"This book constitutes the refereed proceedings of the 10th International Workshop on OpenMP, held in Salvador, Brazil, in September 2014. The 16 technical full papers presented were carefully reviewed and selected from 18 submissions. The papers...",True,2014-09-23T00:00:00,Sep 2014,5,97,150,arch
OpenMP: Heterogenous Execution and Data Movements,2500661,69.10227226,Christian Terboven,Springer International Publishing,2015,"11th International Workshop on OpenMP, IWOMP 2015, Aachen, Germany, October 1-2, 2015, Proceedings",,"This book constitutes the refereed proceedings of the 11th International Workshop on OpenMP, held in Aachen, Germany, in October 2015. The 19 technical full papers presented were carefully reviewed and selected from 22 submissions. The papers...",True,2015-09-30T00:00:00,Sep 2015,5,97,150,arch
