Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Spiritual Bypassing,558394,22.95,Robert Augustus Masters,North Atlantic Books,2010,When Spirituality Disconnects Us from What Really Matters,,"&ldquo;A wonderfully significant and important book.&rdquo; &#160;&mdash;Ken Wilber, The Integral Vision &ldquo;A timely and penetrating analysis of spirituality&rsquo;s shadow.&rdquo; &mdash;Stephen Batchelor, Buddhism without Beliefs &#160; A spiritual teacher and integral psychotherapist offers a first-of-its-kind study on how we...",True,2010-09-07T00:00:00,Sep 2010,1,97,150,info_mindful
Numbers and You: A Numerology Guide for Everyday Living,648954,10.99,Lloyd Strayhorn,Random House Publishing Group,2011,,,Harness the power of numbers!Numerology has been around since the sixth century B.C. and has been used throughout the ages to reveal the secrets of personality . . . to determine the numerical vibrations surrounding different aspects of life . . . and to select the key numbers in your life that will lead to happiness and prosperity. If...,True,2011-01-12T00:00:00,Jan 2011,1,97,150,info_mindful
Authentic,96295957,15.99,Stephen Joseph,"Little, Brown Book Group",2016,How to be yourself and why it matters,,"The hunger for authenticity guides us throughout our lives. People strive for joined-up living, where on the one hand what they say and do reflects what they think and feel, and on the other what they think and feel reflects who they are. Stephen Joseph has pioneered developments in research into authenticity, drawing on the solid science of...",True,2016-09-01T00:00:00,Sep 2016,1,97,150,info_mindful
Karma,210094270,12.99,Sadhguru,Harmony/Rodale,2021,A Yogi's Guide to Crafting Your Destiny,,"NEW YORK TIMES, USA TODAY,&#160;and&#160;PUBLISHERS WEEKLY&#160;BESTSELLER&#160;&ldquo;Full of valuable insights to guide you.&rdquo;&mdash;WILL SMITH&ldquo;Thoughtful and life-affirming . . . a must-read.&rdquo;&mdash;TONY ROBBINS&ldquo;This book&#160;will&#160;put you back in charge of your own life.&rdquo;&mdash;TOM BRADYA new...",True,2021-04-27T00:00:00,Apr 2021,1,97,150,info_mindful
Becoming Supernatural,96316820,21.99,Joe Dispenza,Hay House,2017,How Common People are Doing the Uncommon,,"A WALL STREET JOURNAL BESTSELLER by DR. JOE DISPENZA , the author of the New York Times bestseller You Are the Placebo, as well as Breaking the Habit of Being Yourself and Evolve Your Brain. Becoming Supernatural draws on epigenetics, quantum physics &amp; neuroscience research conducted at his advanced workshops since 2012 to explore...",True,2017-10-31T00:00:00,Oct 2017,2,97,150,info_mindful
Yoga: Your Home Practice Companion,96064811,13.99,Sivananda Yoga Vedanta Centre,DK,2018,,,"Achieve a healthy body, mental alertness, and inner serenity through the practice of yoga.Combining step-by-step asanas, detailed illustrations, programmes, mindfulness techniques, diet advice, and recipes, Yoga: Your Home Practice Companion is the complete practice and lifestyle guide for students of all abilities.Master breathing and...",True,2018-04-03T00:00:00,Apr 2018,1,97,150,info_mindful
How to Change Your Mind,95888613,15.99,Michael Pollan,Penguin Publishing Group,2018,"What the New Science of Psychedelics Teaches Us About Consciousness, Dying, Addiction, Depression, and Transcendence",,"“Pollan keeps you turning the pages . . . cleareyed and assured.” —New York TimesA #1 New York Times Bestseller, New York Times Book Review 10 Best Books of 2018, and New York Times Notable Book A brilliant and brave investigation into the medical and scientific revolution taking place...",True,2018-05-15T00:00:00,May 2018,1,97,150,info_mindful
Escaping from Eden,209975691,8.99,Paul Wallis,Collective Ink,2020,Does Genesis Teach that the Human Race was Created by God or Engineered by ETs?,,Does Genesis teach that the human race was created by God or engineered by ET's?,True,2020-05-01T00:00:00,May 2020,1,97,150,info_mindful
The Gene Keys,1424595,13.99,Richard Rudd,Watkins Media,2013,Embracing Your Higher Purpose,,"Does your DNA have a hidden purpose, and could it be the transformation of consciousness itself? Gene Keys offers a means of unlocking your untapped potential by awakening the sleeping genius inside you.A SPIRITUAL COMPANION FOR LIFE Since its first publication, Gene Keys has been hailed as a spiritual classic. It is the hub of a whole...",True,2013-05-09T00:00:00,May 2013,1,97,150,info_mindful
"Eastern Body, Western Mind",620677,12.99,Anodea Judith,Clarkson Potter/Ten Speed,2011,Psychology and the Chakra System As a Path to the Self,,"A revised edition of the groundbreaking New Age book that seamlessly merges Western psychology and science with spirituality, creating a compelling interpretation of the Eastern chakra system and its relevance for Westerners today&ldquo;A useful tool for contemplating our strengths, weaknesses, and appropriate approaches to...",True,2011-03-16T00:00:00,Mar 2011,1,97,150,info_mindful
The Map of Consciousness Explained,209931864,18.99,David R. Hawkins,Hay House,2020,A Proven Energy Scale to Actualize Your Ultimate Potential,,"A simple and accessible exploration of the best-selling author of Letting Go and Power vs. Force David R. Hawkins, M.D., Ph.D. most famous work, The Map of Consciousness, that will help you to experience healing and transcendence.World-renowned author, psychiatrist, clinician, spiritual teacher, and researcher of consciousness David R....",True,2020-10-20T00:00:00,Oct 2020,1,97,150,info_mindful
Real Magic,95811426,9.99,Dean Radin,Harmony/Rodale,2018,"Ancient Wisdom, Modern Science, and a Guide to the Secret Power of the Universe",,"The chief scientist at the Institute of Noetic Sciences (IONS) turns a critical eye toward such practices as telepathy, clairvoyance, precognition and psychokinesis. Are such powers really possible? Science says yes.According to noted scientist and bestselling author of The Conscious Universe, Dean Radin, magic is a natural aspect of...",True,2018-04-10T00:00:00,Apr 2018,1,97,150,info_mindful
Super Attractor,209561609,17.5,Gabrielle Bernstein,Hay House,2019,Methods for Manifesting a Life beyond Your Wildest Dreams,,** NEW YORK TIMES BESTSELLER! ** ARE YOU READY TO LIVE IN ALIGNMENT WITH THE UNIVERSE ANDTHE LIFE YOU WANT TO LIVE? The #1 New York Times best-selling author of The Universe Has Your Back shows you how. SUPER ATTRACTOR WILL TEACH YOU ESSENTIAL METHODS FOR MANIFESTING A LIFE BEYOND YOUR WILDEST DREAMSIdentified as &ldquo;a new role...,True,2019-09-24T00:00:00,Sep 2019,1,97,150,info_mindful
The Biology of Belief 10th Anniversary Edition,96316648,17.5,Bruce H. Lipton,Hay House,2015,"Unleashing the Power of Consciousness, Matter, and Miracles",,"Unleashing the power of consciousness, matter and miraclesIt has been ten years since the publication of The Biology of Belief, Bruce Lipton&rsquo;s seminal book on the relationship between mind and body that changed the way we think about our lives, our health, and our planet. During that time, research in this field has grown...",True,2015-10-13T00:00:00,Oct 2015,1,97,150,info_mindful
Transcending the Levels of Consciousness,96317434,16.5,David R. Hawkins,Hay House,2013,The Stairway to Enlightenment,,"Discover how to transcend the limitations of the ego, relieve suffering, and advance your consciousness in this masterpiece from world-renowned author, psychiatrist, clinician, and spiritual teacher, David R. Hawkins, M.D., Ph.D.The now widely known Map of calibrated levels of Consciousness was presented in Power vs. Force in 1995 and...",True,2013-08-01T00:00:00,Aug 2013,1,97,150,info_mindful
UFOs,463719,16.99,Leslie Kean,Crown,2010,"Generals, Pilots and Government Officials Go On the Record",,"NEW YORK TIMES BESTSELLER &bull; Impeccably researched, this riveting journalistic investigation separates fact from fiction, and documents&#160;the unexplained mysteries of&mdash;and government reactions to&mdash;actual UFOs.&#160;&ldquo;A treasure trove of insightful and eye-opening information.&rdquo;&mdash;Michio Kaku, PH.D.,...",True,2010-08-10T00:00:00,Aug 2010,1,97,150,info_mindful
The Disappearance of the Universe,96317028,21.99,Gary R. Renard,Hay House,2004,"Straight Talk about Illusions, Past Lives, Religion, Sex, Politics, and the Miracles of Forgiveness",,What would you do if you were sitting quietly in your living room when a mysterious couple appeared from out of nowhere&mdash;and then told you they were &ldquo;ascended masters&rdquo; who had come to reveal some shocking secrets of existence and teach you the miraculous powers of advanced forgiveness?When two such teachers appeared...,True,2004-11-01T00:00:00,Nov 2004,1,97,150,info_mindful
Signs,209515647,14.99,Laura Lynne Jackson,Random House Publishing Group,2019,The Secret Language of the Universe,,NEW YORK TIMES BESTSELLER &bull; A renowned psychic medium teaches us how to recognize and interpret the life-changing messages from loved ones and spirit guides on the Other Side.&ldquo;A collection of incredible stories . . . that speak to the universe&rsquo;s endless capacity for magical moments.&rdquo;&mdash;goop Laura Lynne...,True,2019-06-18T00:00:00,Jun 2019,1,97,150,info_mindful
Tarot,210123412,14.99,Tina Gong,DK,2020,"Connect With Yourself, Develop Your Intuition, Live Mindfully",,"Find out how to customize, interpret, and apply the wisdom of tarot to enhance every area of your life - your career, finances, relationships, and more.Get to know each card in detail - meet The Magician, who encourages you to trust in your abilities; connect with the nurturing instincts of The Empress; feel the confidence of The...",True,2020-10-06T00:00:00,Oct 2020,1,97,150,info_mindful
The Mindful Law Student,210672800,36.005088,Scott L. Rogers,Edward Elgar Publishing,2022,A Mindfulness in Law Practice Guide,,"The Mindful Law Student is an innovative guide to learning about mindfulness and integrating mindfulness practices into the law school experience. Through the use of metaphor, insight, mindfulness practices, and relaxation, and self-care...",True,2022-09-20T00:00:00,Sep 2022,1,97,150,info_mindful
When Fear Falls Away,210002103,2.99,Jan Frazier,Red Wheel/Weiser,2007,The Story of a Sudden Awakening,,"“Jan Frazier shows us the anatomy of epiphany and reminds us of the ever-present possibility of healing and freedom and grace.” —Rachel Naomi Remen, MD, New York Times– bestselling author of Kitchen Table Wisdom In August 2003, virtually overnight, Jan Frazier experienced “a dramatic falling away of fear”—not just the immediate fear of her...",True,2020-04-17T00:00:00,May 2007,2,97,150,info_mindful
Beginner’s Guide to Creating Reality,744866,20.40446295,Ramtha,JZK Publishing,2011,, (3rd ed.),"Account of important events in Ramtha's lifetime, from birth to his ascension, as well as Ramtha's basic teaching on consciousness and energy, the nature of reality, the self and the personality, the Observer in quantum mechanics, the auric field surrounding the body, the kundalini energy, and the seven seals in the body. This teaching covers...",True,2011-06-01T00:00:00,Jun 2011,1,97,150,info_mindful
The Complete Book of Dreams,95842530,0.99,Pamela Ball,Arcturus Digital Limited,2017,,,"The most authoritative and comprehensive book available on dreams and dreaming. Enter the fascinating world of dreams, their mysteries, their meanings: to dream of a bird flying freely represents hopes and aspirations; to dream of winter means a time in life that is not fruitful; to be visited by someone in a dream can mean that there is...",True,2017-07-11T00:00:00,Jul 2017,1,97,150,info_mindful
Plant Witchery,209938918,19.99,Juliet Diaz,Hay House,2020,"Discover the Sacred Language, Wisdom, and Magic of 200 Plants",,"All it will take is for you to slow down and pay attention to the world around you and, I promise, you will find the world within you.Indigenous seer, gifted plant whisperer, and Witchery author Juliet Diaz invites you to walk the path of the Plant Witch. Journey far beyond the basic medicinal and magical properties of plants, deep...",True,2020-10-27T00:00:00,Oct 2020,1,97,150,info_mindful
The Golden Future,210712201,2.99,Diana Cooper,Hay House,2023,What to Expect and How to Reach the Fifth Dimension,,"Find inspirational guidance, hope and an uplifting vision of better times to come in this transformational path to the fifth-dimensional golden future.We all know how turbulent life has been recently. How long will the world carry on like this? Will things ever improve? Bestselling teacher, author and card deck creator Diana Cooper...",True,2023-08-22T00:00:00,Aug 2023,1,97,150,info_mindful
Qigong Massage for Your Child with Autism,95706312,25.70077472,Anita Cignolini,Jessica Kingsley Publishers,2011,A Home Program from Chinese Medicine,,"Teaches parents a simple qigong massage programme specifically developed for children with ASDs. With step-by-step instructions and a video demonstrating the technique in action, this book shows parents how to adopt qigong massage into their child's daily routine. Previously published with a DVD, this material is now available online www.jkp.com.",True,2011-08-15T00:00:00,Aug 2011,2,97,150,info_mindful
"Visions, Trips, and Crowded Rooms",96316890,16.5,David Kessler,Hay House,2010,Who and What You See Before You Die,,"Uncover the secrets of the next life...David Kessler, one of the most renowned experts on death and grief, takes on three uniquely shared experiences that challenge our ability to explain and fully understand the mystery of our final days. The first is ""visions."" As the dying lose sight of this world, some people appear to be looking...",True,2010-05-01T00:00:00,May 2010,1,97,150,info_mindful
How to Read the Akashic Records,210761847,14.99,Linda Howe,Sounds True,2009,Accessing the Archive of the Soul and Its Journey,,"“The Akashic Records contain everything that every soul has ever thought, said, and done over the course of its existence—as well as all its future possibilities. This valuable information can help you with any aspect of your life journey. And because the Records are also a dimension of consciousness, they are available anytime and everywhere.”...",True,2009-05-01T00:00:00,May 2009,1,97,150,info_mindful
Your Soul's Gift,210283277,12.99,Robert Schwartz,"Whispering Winds Press, LLC",2012,The Healing Power of the Life You Planned Before You Were Born,,"In his groundbreaking first book, Your Soul's Plan: Discovering the Real Meaning of the Life You Planned Before You Were Born , Robert Schwartz brought the idea of pre-birth planning into the mainstream. Now, his brilliant sequel Your Soul's Gift delves even deeper by exploring the pre-birth planning of spiritual awakening, miscarriage and...",True,2012-03-27T00:00:00,Mar 2012,1,97,150,info_mindful
GodTalk,211015237,13.99,Neale Donald Walsch,Sacred Stories Publishing,2023,Experiences of Humanity's Connections with a Higher Power,,"Begin Your Conversation with God Don't look now , but God is talking with you. In fact, God is never not talking with you! Neale Donald Walsch, NY Times bestselling author of Conversations with God , invites you to be present to life and the experience of your talks with God. He shares how God talks to you in a hundred ways across a thousand...",True,2023-11-14T00:00:00,Nov 2023,1,97,150,info_mindful
The Essential Law of Attraction Collection,96316630,21.99,Esther Hicks,Hay House,2013,,,A LIFE-CHANGING COLLECTION OF THE TEACHINGS OF ABRAHAM AND THE LAW OF ATTRACTION FROM THE #1 NEW YORK TIMES BEST-SELLING AUTHORS OF ASK AND IT IS GIVENTHIS MUST-READ COLLECTION BY ESTHER AND JERRY HICKS FEATURES THREE BEST SELLING HAPPINESS AND SUCCESS BOOKS IN ONE SPECIAL EDITION TO HELP YOU MANIFEST YOUR DREAM LIFEThe Essential Law...,True,2013-09-24T00:00:00,Sep 2013,2,97,150,info_mindful
Mindfulness For Dummies,209921216,31.99,Shamash Alidina,Wiley,2020,, (3rd ed.),"Breathe deep, declutter your mind, and start leading a healthier, happier life The worry won’t stop. You’re feeling stressed out, the day-to-day seems overwhelming, and it seems difficult to do the...",True,2020-01-06T00:00:00,Jan 2020,1,97,150,info_mindful
Ramadan Reflections,210669099,22.27171872,Aliyah Umm Raiyaan,Ebury Publishing,2023,"30 days of healing from the past, journeying with presence and looking ahead to an akhirah-focused future",,"***** THE SUNDAY TIMES BESTSELLER *****'A beautiful unique day-by-day companion throughout the Holy Month' - DR. OMAR SULEIMAN------------------------------------------A must-have intimate journal to guide you through Ramadan and deepen your individual connection to Allah for the year ahead.With inspiring reflections, practical...",True,2023-03-02T00:00:00,Mar 2023,1,97,150,info_mindful
The Highest Level of Enlightenment,210838409,17.5,David R. Hawkins,Hay House,2024,Transcend the Levels of Consciousness for Total Self-Realization,,"In this profound book, based on a popular audio program, Dr. David Hawkins gives a primer on his world-famous map of consciousness that will help the reader embark on their own journey to an advanced state of consciousness.Dr. Hawkins&rsquo;s research is based on a well-established science called kinesiology, which has to do with the...",True,2024-02-06T00:00:00,Feb 2024,1,97,150,info_mindful
Scorpio 2024: Your Personal Horoscope,210692930,3.99,Joseph Polansky,HarperCollins Publishers,2023,,,Your complete one-volume guide to the year 2024. This fantastic and in-depth book includes month-by-month forecasts for every sign and all you need to know to find out what is in store for you in the year ahead. The only one-volume horoscope you’ll ever need.,True,2023-05-25T00:00:00,May 2023,1,97,150,info_mindful
UFOs Caught on Film,209522193,9.99,B J Booth,David & Charles,2012,Amazing Evidence of Alien Visitors to Earth,,"A stunning collection of UFO photographs from one of the world’s leading experts on paranormal phenomena. UFOs Caught on Film is an extraordinary collection of photographs which brings together the finest visual evidence for the existence of extraterrestrial life. The amazing images have been selected by top UFO researcher B.J. Booth, and each...",True,2020-01-07T00:00:00,Jul 2012,1,97,150,info_mindful
The Corpus Hermeticum (translated),210250949,3.99,G.R.S Mead,FV éditions,2021,,,"The fifteen tractates of the Corpus Hermeticum, Written sometime before the end of the third century C.E, are the foundation documents of the Hermetic tradition. The Corpus Hermeticum landed like a well-aimed bomb amid the philosophical systems of late medieval Europe. Quotations from the Hermetic literature in the Church Fathers (who were never...",True,2021-03-18T00:00:00,Mar 2021,1,97,150,info_mindful
The Anatomy of Loneliness,96059415,1.99,Teal Swan,Watkins Media,2018,How to Find Your Way Back to Connection,,"A practical blueprint for overcoming loneliness and returning to a place of love, acceptance, and meaningful connection&mdash;from the spiritual leader and popular YouTuber behind The Completion Process &#160; Following in the footsteps of the success of The Completion Process, bestselling author and modern spiritual leader Teal Swan...",True,2018-11-06T00:00:00,Nov 2018,1,97,150,info_mindful
The Science of Self-Empowerment,96323522,17.5,Gregg Braden,Hay House,2019,Awakening the New Human Story,,"New in paperback (originally published as Human by Design): At the cutting edge of science and spirituality, New York Times best-selling author Gregg Braden explains that evolution is not the whole story of humanity--and offers a new understanding of our origins that can help us tap the extraordinary abilities we already have.What...",True,2019-03-05T00:00:00,Mar 2019,1,97,150,info_mindful
An Introduction to the Lightning Process,96316976,15.99,Phil Parker,Hay House,2012,The First Steps to Getting Well,,This book has been designed both as an essential first step for all those intending to take a Lightning Process&#174; seminar and also as a resource for discovering more about this unique training programme.Thousands worldwide have achieved extraordinary results using the Phil Parker Lightning Process&#174;. The Lightning Process&#174;...,True,2012-09-24T00:00:00,Sep 2012,1,97,150,info_mindful
How to Meditate,95769830,13.99,Lawrence LeShan,"Little, Brown and Company",2017,A Guide to Self Discovery,,"Lawrence LeShan&#39;s classic guide to meditation introduced mindfulness to an entire generation. Now it&#39;s back in a special ebook edition. Since its initial publication nearly 50 years ago, this simple yet powerful guide has helped more than a million readers reap the profound and limitless rewards of meditation. Now, in a special new...",True,2017-10-03T00:00:00,Oct 2017,2,97,150,info_mindful
The Game of Life and How to Play It,209691054,11.99,Florence Scovel Shinn,St. Martin's Publishing Group,2020,The Complete Original Edition,,"Explore the wisdom of a New Thought classic and master the game of life! In this classic bestseller, Florence Scovel Shinn helped to define the personal success genre. Written in the new thought tradition, her message is simple yet transformative—we receive back what we put into the world through our actions, energy, and attitudes. Negativity...",True,2020-02-04T00:00:00,Feb 2020,2,97,150,info_mindful
"Electric Body, Electric Health",210028098,14.99,Eileen Day McKusick,St. Martin's Publishing Group,2021,"Using the Electromagnetism Within (and Around) You to Rewire, Recharge, and Raise Your Voltage",,"Tap into the extraordinary power of electricity to heal your body and empower your life Everything is electric. This seemingly simple observation has transformational repercussions on the way we think about and approach physical, mental, and emotional health. Electric Body, Electric Health is a manifesto for personal empowerment based on an...",True,2021-01-26T00:00:00,Jan 2021,1,97,150,info_mindful
Dancing With Life,96176780,6.99,Phillip Moffitt,Harmony/Rodale,2012,Buddhist Insights for Finding Meaning and Joy in the Face of Suffering,,"Why do we suffer? Is there a purpose to our pain? Noting that human beings have wrestled with such questions for thousands of years, Phillip Moffitt has found answers for his own life in Buddhist philosophy and meditation. Reflecting on his own journey from Esquire magazine editor-in-chief to Buddhist meditation teacher, Moffitt...",True,2012-03-27T00:00:00,Mar 2012,2,97,150,info_mindful
Hexing the Patriarchy,209598114,17.99,Ariel Gore,Basic Books,2019,"26 Potions, Spells, and Magical Elixirs to Embolden the Resistance",,"A magical guide to subverting manboy power, one spell at a time Skeptics might think witchcraft is nothing more than a fad, but make no mistake: modern witches aren't playing around. Today's wizarding women are raising hell, exorcising haters, and revving up to fight fire with a fierce inferno of magical outrage. Magic has always been a weapon...",True,2019-10-15T00:00:00,Oct 2019,1,97,150,info_mindful
Being,2544835,15.1093755,Nathan Gill,New Harbinger Publications,2006,The Bottom Line,,"""Spiritual"" dialogues usually aim to guide the seeker towards enlightenment, towards escape from identification as a suffering individual. In Being: The Bottom Line , however, Nathan Gill points out that ""enlightenment"" only appears significant from the viewpoint of ""me"" - it's only the story of ""me"" that requires enlightenment. Your true nature...",True,2006-03-21T00:00:00,Mar 2006,1,97,150,info_mindful
The Sacred Andean Codes,210717013,17.5,Marcela Lobos,Hay House,2023,"10 Shamanic Initiations to Heal Past Wounds, Awaken Your Conscious Evolution, and Reveal Your Destiny",,"Discover powerful energetic rites based on Andean shamanic teachings to heal the wounds of your past, further your spiritual evolution, and reveal your sacred purpose.Our world is desperately in need of a new compass and the rites of the Munay-Ki, which have been crafted for a Western audience, offer shamanic wisdom for the modern...",True,2023-08-22T00:00:00,Aug 2023,1,97,150,info_mindful
You Are the Medicine,210313844,18.99,Asha Frost,Hay House,2022,"13 Moons of Indigenous Wisdom, Ancestral Connection, and Animal Spirit Guidance",,Indigenous Medicine Woman Asha Frost invites readers to learn the healing medicine of the 13 Ojibway moons and the spirit animals that will guide their wisdom journey.The Medicine you have been searching for lives within you. Follow the path of the 13 Ojibwe Moons with Animal Spirits and Ancestors as your guides as you unlock your...,True,2022-03-15T00:00:00,Mar 2022,1,97,150,info_mindful
The History of Magic,210477340,22.27171872,Chris Gosden,Penguin Books Ltd,2020,"From Alchemy to Witchcraft, from the Ice Age to the Present",,"A Telegraph Book of the Year A remarkable, unprecedented account of the role of magic in cultures both ancient and modern -- from the first known horoscope to the power of tattoos.'Fascinating, original, excellent' Simon Sebag Montefiore______________________Three great strands of practice and belief run through human history: science,...",True,2020-07-16T00:00:00,Jul 2020,1,97,150,info_mindful
Inside The Black Vault,209596039,19.5,"Greenewald, Jr., John",Rowman & Littlefield Publishers,2019,The Government's UFO Secrets Revealed,,"The evidence in this book may not ultimately give you the “smoking gun” you are looking for on your journey, but I guarantee it will give you a box of bullets when you find it.In 1996, John Greenewald, Jr. began researching the secret inner workings of the U.S. Government at the age of fifteen. He targeted such agencies as the CIA,...",True,2019-04-08T00:00:00,Apr 2019,1,97,150,info_mindful
WALK,210415786,23.95,Jonathon Stalls,North Atlantic Books,2022,"Slow Down, Wake Up, and Connect at 1-3 Miles per Hour",,"A transformative collection of essays on the power of walking to connect with ourselves, each other, and nature itself.In 2010, Jonathon Stalls and his blue heeler husky mix began their 242-day walk across the United States, relying on each other and the kindness of strangers along the way. In this collection of essays, Stalls explores...",True,2022-08-16T00:00:00,Aug 2022,1,97,150,info_mindful
Red Tarot,210860131,34.95,Christopher Marmolejo,North Atlantic Books,2024,A Decolonial Guide to Divinatory Literacy,,"Designed to be used with any deck, Red Tarot is a radical praxis and decolonized oracle that moves beyond self-help and divination to reclaim tarot for liberation, self-determination, and collective healing. For readers of Postcolonial Astrology and Tarot for ChangeRed Tarot speaks to anyone othered for their identity or ways of being...",True,2024-03-05T00:00:00,Mar 2024,1,97,150,info_mindful
Zen Sand,96169719,34.030125,Victor Sogen Hori,University of Hawaii Press,2003,The Book of Capping Phrases for Koan Practice,,Zen Sand is a classic collection of verses aimed at aiding practitioners of kôan meditation to negotiate the difficult relationship between insight and language. As such it represents a major contribution to both Western Zen practice and English-language Zen scholarship. In Japan the traditional Rinzai Zen kôan curriculum includes the use of...,True,2003-02-28T00:00:00,Feb 2003,3,97,150,info_mindful
The 7 Levels of Wisdom,211211721,7.99,Monica Esgueva,Collective Ink,2024,A Path to Fulfillment,,"A straightforward and compelling approach on how to reach the highest levels of consciousness, wisdom, and inner peace.",True,2024-02-23T00:00:00,Feb 2024,1,97,150,info_mindful
Happy Warriors,211010121,19.99,Mitch Horowitz,G&D Media,2024,The Lives and Ideas of the Positive-Mind Mystics,,"Iconic voice of esoteric spirituality Mitch Horowitz provides an enthralling literary survey of the lives and ideas of the most remarkable figures in positive-mind spirituality, opening a fresh window on the history and practice of New Thought",True,2024-03-05T00:00:00,Mar 2024,1,97,150,info_mindful
Life Visioning,210761467,14.99,Michael Beckwith,Sounds True,2012,A Transformative Process for Activating Your Unique Gifts and  Highest Potential,,"Why have you been given this singular treasure that is your life—and how will you use it? What is the purpose for the unique blend of gifts, skills, experiences, and perspectives that you alone possess? To support you in answering these questions and living in sync with your inner calling, Michael Bernard Beckwith presents Life Visioning—an...",True,2012-01-01T00:00:00,Jan 2012,1,97,150,info_mindful
